#ID b_B435 b_errB435 b_V606 b_errV606 b_I814 b_errI814 b_Y105 b_errY105 b_J125 b_errJ125 b_JH140 b_errJH140 b_H160 b_errH160 b_Ks b_errKs b_CH1 b_errCH1 b_CH2 b_errCH2 ZBEST field ID_original
223 -0.006529 0.008835 0.002305 0.005896 -0.00305 0.005203 0.009889 0.003645 0.02027 0.004677 0.01106 0.00473 0.01428 0.004798 -0.03837002 0.1042219 -0.1176336 0.09835503 -0.1233605 0.07709323 7.45 7.0 20197.0
224 0.00444 0.003417 -0.001672 0.003025 -0.000667 0.002713 0.01706 0.002459 0.03624 0.003656 0.03051 0.003498 0.03801 0.005128 0.01932 0.0312 0.2538 0.1669 0.3078 0.1396 7.4642 1.0 1986.0
225 -0.01779 0.01057 0.002608 0.007383 -0.005435 0.006428 0.01727 0.004468 0.02739 0.005719 0.02653 0.005738 0.0266 0.005691 -0.01091781 0.1183128 -0.1077417 0.08478581 -0.06772545 0.07319411 7.465 7.0 23011.0
226 -0.01402 0.008049 0.006124 0.007547 -0.007011 0.005562 0.01132 0.005792 0.01228 0.008214 0.03357 0.006669 0.01529 0.006798 -0.01269 0.02452 0.01641 0.08591 0.2513 0.09962 7.497 3.0 23452.0
227 -0.003286 0.01829 0.01337 0.01662 0.004512 0.01219 0.03891 0.01676 0.07653 0.02259 0.06899 0.01966 0.06527 0.01743 0.03268 0.02947 -0.2408 0.1353 -0.3208 0.1276 7.525899887084961 0.0 20306.0
228 0.004606 0.006794 -0.003076 0.004667 -0.0003738 0.004115 0.01597 0.002792 0.02814 0.00364 0.02505 0.003603 0.0262 0.005271 0.05908924 0.1175079 -0.1052595 0.08314072 -0.04491482 0.06925837 7.564501 7.0 1962.0
229 -0.001939 0.002289 0.0002883 0.002092 0.000638 0.001627 2.953 0.004576 0.001484 0.002473 -0.003478 0.002275 -0.003908 0.002251 -0.002966 0.007066 -0.1127 0.1536 -0.09681 0.1585 7.5915 3.0 23610.0
230 -0.0006755 0.009359 -0.004026 0.00778 -0.0003787 0.006277 0.01334 0.005822 0.0256 0.007176 0.02619 0.006995 0.02984 0.006997 0.05073066 0.08454745 -0.03064152 0.1450993 -0.09308904 0.1434647 7.664 5.0 21758.0
231 0.0002904 0.00512 0.004315 0.004465 0.0006454 0.003205 0.004577 0.002149 0.01036 0.002515 0.009214 0.00252 0.005669 0.002413 0.02005 0.021 -0.03817 0.08879 -0.03469 0.116 7.67005 3.0 21650.0
232 -0.008445 0.005988 -0.002465 0.004258 -0.00284 0.003811 0.05789 0.002644 0.1114 0.003483 0.1364 0.003423 0.08142 0.004962 0.09699343 0.112397 0.02319887 0.1863927 0.3218371 0.1242589 7.67005 7.0 836.0
233 0.2187 0.01369 0.2588 0.009492 0.4114 0.00795 -0.6944 0.007079 0.7028 0.009077 0.7724 0.008635 0.8053 0.009721 0.6431748 0.1328245 0.7741094 0.1247117 0.6837368 0.09692201 7.76955 7.0 2129.0
234 -0.0003078 0.002818 0.0024 0.002671 0.0004862 0.001975 0.00471 0.00172 0.009872 0.002321 0.01283 0.002074 0.0077 0.001755 -0.006626 0.02411 -0.03753 0.2114 0.0111 0.2602 7.79010009765625 0.0 21405.0
235 0.008042 0.01948 -0.003936 0.01545 0.0232 0.01234 0.04919 0.01112 0.1225 0.01417 0.08845 0.01353 0.09705 0.01379 0.07528865 0.1031539 -0.2110443 0.2263606 -0.06603935 0.1837126 7.810001 5.0 20378.0
236 -0.001643 0.0077 0.00158 0.006731 0.001042 0.004924 0.00349 0.004207 0.01057 0.005195 0.01087 0.004945 0.005065 0.004661 -0.01021 0.01697 0.0002196 0.07063 -0.04416 0.09126 7.945 3.0 23683.0
237 -0.006439 0.009409 -0.0002733 0.006421 0.000873 0.005763 0.005217 0.003824 0.02029 0.004938 0.01183 0.004916 0.01651 0.004984 0.02827403 0.09655157 -0.09633201 0.09260927 -0.0480228 0.08672186 8.009748 7.0 20748.0
238 0.001495 0.003332 0.001926 0.002856 0.0002255 0.002101 0.003025 0.001739 0.006161 0.00216 0.009784 0.002003 0.005691 0.001948 0.01264 0.01972 -0.01967 0.07913 0.006851 0.1046 8.019497 3.0 20865.0
239 0.001162 0.001024 0.0002993 0.0009534 4.772e-05 0.0006771 -0.0008768 0.001208 0.0292 0.001697 -0.0003673 0.001905 -0.0002883 0.001469 -0.2055 0.0201 0.04699 0.2254 0.1439 0.4805 8.032997 2.0 20430.0
240 0.001857 0.002413 0.0005529 0.002239 -0.0003994 0.001688 0.009491 0.002581 0.2144 0.003155 0.02227 0.003388 0.01867 0.003362 -0.03609107 0.06230422 -0.01769947 0.08513586 0.3847422 0.09258711 8.034998 4.0 23283.0
241 0.0009519 0.001731 0.0006158 0.001622 -0.0003189 0.001178 -0.001176 0.002024 0.04138 0.002938 0.004986 0.002806 0.002677 0.002359 -0.1241 0.02106 -0.1458 0.2457 -0.2146 0.4757 8.05 2.0 20421.0
242 6.725 0.02972 70.43 39420000000.0 63.04 0.06386 -0.6784 0.0022 0.09945 0.002418 0.5444 0.004367 1.442 0.003266 4.465954 0.1289604 29.43109 21.36357 -24.16001 11.32658 8.073498 6.0 1098.0
243 -0.0001671 0.004306 -0.00291 0.003191 -0.004337 0.002521 0.008106 0.002252 0.02668 0.002798 0.0263 0.002726 0.0253 0.003671 0.1045142 0.07203749 -0.008965413 0.1053876 -0.02599238 0.1003794 8.073548 5.0 528.0
244 -0.0004632 0.005457 0.001143 0.005318 0.0002627 0.003985 0.003485 0.003472 0.01019 0.00469 0.01014 0.004234 0.009397 0.003531 0.01937 0.0239 -0.01211 0.107 -0.00537 0.1023 8.09160041809082 0.0 22645.0
245 8.989e-05 0.003182 -0.001054 0.003025 9.046e-05 0.002214 0.004338 0.002406 0.02201 0.003248 0.02506 0.003113 0.03438 0.005273 0.02968 0.02297 0.8755 0.2843 0.6677 0.2146 8.10075 2.0 1997.0
246 -0.01582 0.02249 0.0212 0.01556 -0.01592 0.0131 0.01057 0.008698 0.03436 0.01125 0.03292 0.01134 0.03697 0.01132 0.08698629 0.1020656 -0.1891922 0.09370358 -0.05259656 0.07847717 8.2 7.0 22577.0
247 0.00067 0.006194 0.002063 0.004153 -0.0009297 0.003595 0.002603 0.004814 0.01246 0.006227 0.007455 0.008322 0.02051 0.007767 -0.009191145 0.0924843 -0.08737211 0.09093214 7.402743e-05 0.08497086 8.320003 6.0 1751.0
248 0.007607 0.004234 0.001946 0.003713 0.0007864 0.002737 0.002506 0.00237 0.007991 0.002954 0.0125 0.00272 0.008513 0.002686 -0.01412 0.0222 -0.01886 0.1013 0.03999 0.1266 8.344497 3.0 22745.0
249 0.005663 0.01471 0.006621 0.01385 -0.011 0.01278 0.01805 0.01138 0.03028 0.01667 0.06159 0.01611 0.05269 0.01397 0.002031 0.03479 -0.03485 0.2838 -0.1145 0.2332 8.365001 1.0 20242.0
250 -0.01313 0.01649 -0.001573 0.01384 0.02155 0.01123 0.04437 0.01437 0.2176 0.01836 0.2209 0.01765 0.2408 0.01539 0.07064459 0.09419224 -0.1751283 0.1506891 -0.1112413 0.1108876 8.39 5.0 674.0
251 0.02046 0.01218 0.04813 0.01123 0.05956 0.008187 -0.4697 0.005834 0.1166 0.007893 0.1992 0.007798 0.1651 0.009186 0.1789017 0.1095193 -0.1039444 0.3927534 -0.3713352 0.3481524 8.42855 4.0 126.0
252 0.01127 0.01418 0.00195 0.01238 -0.0007148 0.009193 0.008406 0.006247 0.03162 0.008762 0.03828 0.008456 0.03807 0.008102 0.02141198 0.09847571 -0.07395519 0.1248134 0.0230457 0.1624095 8.429997 4.0 20334.0
253 0.003392 0.003743 0.002124 0.003754 -0.0006324 0.002789 0.002801 0.002538 0.01142 0.003408 0.01982 0.003089 0.02361 0.003425 0.05639 0.03397 -0.2391 0.1276 -0.1617 0.1212 8.496399879455566 0.0 2287.0
254 -0.00414 0.003026 -0.001919 0.002873 -0.00373 0.002606 30.92 0.02375 -0.2545 0.006124 0.1242 0.006043 0.012 0.005119 -0.03163 0.03936 -0.1021 0.3331 -0.08315 0.3255 8.616 1.0 21340.0
255 -0.002535 0.008032 -0.0009746 0.006681 -0.003067 0.006557 -0.7583 0.006 0.02233 0.009661 3.066 0.01831 0.009402 0.007882 -0.005321 0.02788 0.7536 8.452 1.786 10.21 8.720051 1.0 23270.0
256 0.0007347 0.01707 0.005225 0.01149 -0.00126 0.009832 0.01136 0.01244 0.02781 0.017 0.03801 0.02215 0.06762 0.01215 -0.002486784 0.09358609 -0.193568 0.0927489 -0.03465916 0.08945858 8.7635 6.0 1733.0
257 -0.006919 0.007172 0.002933 0.007261 -0.001577 0.005117 0.006378 0.004605 0.01074 0.006232 0.03415 0.00561 0.02608 0.004757 -0.02281 0.02932 0.03361 0.2029 -0.02379 0.1645 8.804699897766113 0.0 22347.0
258 -0.0003123 0.001077 0.0002954 0.001099 0.0005487 0.0007813 -0.001011 0.001115 -0.002171 0.001444 0.04953 0.001387 -0.0009321 0.001116 -0.002769 0.02407 -0.08627 0.1563 -0.05676 0.1486 8.850500106811523 0.0 23508.0
259 0.0004228 0.001943 0.0008251 0.001559 0.0007321 0.001226 1.25 0.003781 -0.0071 0.004088 0.06261 0.003011 0.007984 0.003222 0.09004669 0.1022179 -0.1609175 0.4968041 0.05625173 0.4340289 8.870049 5.0 20203.0
260 -0.000719 0.001451 -7.725e-05 0.0009594 0.0002266 0.0008415 0.001368 0.001632 0.002425 0.001237 0.05444 0.003329 0.001274 0.001367 0.0360653 0.05698687 -0.01254485 0.1775174 -0.1727412 0.1845677 8.9 6.0 20498.0
261 0.0006763 0.003783 -0.005213 0.003199 0.001144 0.002453 -0.003976 0.002073 0.01284 0.002616 0.01588 0.002402 0.01981 0.004269 0.03452 0.02272 0.06864 0.1511 0.07976 0.1795 8.954495 3.0 1656.0
262 -0.009591 0.01087 0.04326 0.01031 0.04066 0.007409 -0.2395 0.007496 0.07983 0.009121 0.1054 0.009839 0.104 0.01583 0.02399517 0.09830382 0.01164637 0.05379414 -0.3955346 0.07217748 8.958797 4.0 274.0
263 -0.01414 0.02094 -0.008638 0.01408 -0.005646 0.01209 0.01431 0.01627 0.02183 0.02127 0.01987 0.02837 0.07918 0.01302 0.009610393 0.03235552 -0.05093911 0.05749316 -0.05960096 0.05309314 8.9635 6.0 1758.0
264 0.03882 0.0085 0.0771 0.007997 0.1341 0.005631 -0.2969 0.005828 0.1705 0.008307 0.1903 0.007671 0.2117 0.01343 0.1404309 0.09415627 0.0980066 0.05552802 0.05547212 0.07481198 8.984998 4.0 252.0
265 -0.001247 0.01547 0.004275 0.01366 2.055e-05 0.01013 0.0003165 0.006874 0.003956 0.007275 -0.00791 0.009379 0.03447 0.00639 0.01267375 0.086531 0.502299 0.06157795 0.3192883 0.08291101 9.1072 4.0 262.0
266 -0.00157 0.004743 -0.002798 0.002807 0.0009732 0.002322 0.0006044 0.00206 0.009434 0.002315 0.01556 0.00338 0.01652 0.00255 -0.08885869 0.09118339 -0.1432525 0.07797765 -0.08231811 0.07373163 9.13825 6.0 1226.0
267 0.001042 0.01445 0.004885 0.01248 0.001958 0.009214 0.002412 0.006169 -0.0002233 0.005745 0.0113 0.008302 0.04181 0.006239 0.0406641 0.1035095 -0.3463918 0.2163096 -0.2025924 0.192093 9.17415 4.0 906.0
268 -0.003745 0.01323 0.004419 0.01232 0.003583 0.008784 0.0007245 0.006036 0.006199 0.007561 0.0002076 0.008045 0.04131 0.005204 0.03211775 0.1419208 0.03191242 0.1959232 0.1714297 0.1657318 9.191853 4.0 3076.0
269 -0.0008025 0.003264 0.002266 0.002834 0.0003841 0.002128 -0.0009373 0.001786 0.00468 0.002236 0.007712 0.002059 0.01252 0.002079 0.004915 0.0212 0.02811 0.108 0.1379 0.1321 9.215 3.0 1664.0
270 0.0004505 0.00881 -0.00133 0.005357 0.001106 0.004685 -0.002384 0.004119 0.06615 0.004658 0.1441 0.006668 0.1893 0.005751 0.07132546 0.1141324 0.1592073 0.07503986 0.4422314 0.0655514 9.559999 6.0 2876.0
271 0.0007872 0.007427 -0.003922 0.006828 0.004313 0.005096 0.01106 0.007724 0.01317 0.01024 0.02173 0.01028 0.03544 0.005652 -0.02031 0.02231 -0.376 0.1399 0.03282 0.1171 9.585999 2.0 61.0
272 0.007258 0.01049 -0.0009426 0.006697 -0.003712 0.005751 0.03013 0.01217 0.01035 0.008722 0.114 0.0227 0.05927 0.01153 0.04651554 0.09009743 -0.0781601 0.05886741 -0.05579345 0.05169966 9.651703 6.0 2164.0
273 0.006814 0.01287 -0.002754 0.01357 0.008349 0.01022 -4.678 0.01571 0.04716 0.01942 0.03849 0.0193 0.09516 0.01007 0.01243 0.03084 -0.0004741 0.2254 -0.03886 0.1995 9.742500305175781 0.0 171.0
274 0.002397 0.005519 0.00103 0.004963 -0.0007661 0.004426 0.002495 0.004361 0.003329 0.006308 0.006195 0.006028 0.01714 0.005021 -0.04086 0.02813 0.06999 0.1564 -0.0309 0.5368 9.893003 1.0 2240.0
275 -0.003841 0.0179 -0.01124 0.01577 0.007437 0.01667 0.0306 0.01541 0.01182 0.02217 0.02682 0.02047 0.11 0.01643 -0.03386 0.02622 0.2517 0.1681 0.1125 0.1439 9.893003 1.0 2273.0
276 0.002751 0.005326 0.001217 0.004986 -0.005618 0.003682 -0.003059 0.003347 -0.03903 0.004308 0.03697 0.004427 0.03509 0.004546 0.01415995 0.2852635 1.554452 1.747816 1.325881 1.186663 9.935047 4.0 1189.0
277 -0.008418 0.02059 -0.002079 0.02148 0.01115 0.01532 0.01577 0.01375 -0.007473 0.01866 0.007101 0.01693 0.08707 0.01067 -0.01616 0.03332 -0.0442 0.2172 -0.1029 0.1866 9.946499824523926 0.0 1100.0
278 -0.004447 0.01659 0.009796 0.01534 0.01716 0.01137 0.001937 0.012 -0.007611 0.01625 0.05627 0.01535 0.06437 0.008942 0.01623 0.02656 0.04148 0.0942 -0.02981 0.1043 9.96635 2.0 396.0
279 0.005897 0.01679 0.001451 0.01547 -0.001132 0.01162 0.000199 0.009886 0.008987 0.0129 0.01797 0.01317 0.04195 0.01286 -0.08566353 0.07701819 0.1112099 0.06237676 -0.1687031 0.08091572 9.970898 4.0 21908.0
280 0.001161 0.004344 -0.002314 0.003987 0.0003919 0.002798 0.0009459 0.003 0.0009782 0.004061 0.008096 0.003825 0.013 0.005341 -0.03347 0.02744 -0.2211 0.1283 -0.2066 0.1222 9.987494 2.0 877.0
281 0.001081 0.009798 0.009142 0.009401 -0.003245 0.006779 0.006956 0.01046 -0.002251 0.01449 0.00348 0.01326 0.05568 0.007564 0.03766 0.02346 0.1221 0.09999 0.09269 0.0937 9.987494 2.0 2362.0
282 0.009194 0.01491 0.01065 0.0141 -0.01824 0.01002 -0.03152 0.00694 -0.03318 0.01076 0.003746 0.009281 0.05982 0.007906 -0.1334829 0.09919922 0.005893918 0.0972406 0.06814843 0.1020814 9.987495 4.0 1733.0
283 0.0002572 0.00422 -0.002985 0.003845 0.002088 0.002847 -0.002263 0.001931 -0.002117 0.002595 0.02515 0.002615 0.03035 0.00172 0.5923845 0.09000883 10.42798 2.212351 -3.121829 2.264395 9.987495 4.0 1884.0
284 0.2283 0.008718 1.179 0.01187 2.029 0.005553 -0.04769 0.003251 0.1927 0.005128 0.7374 0.004326 1.167 0.004906 3.21285 0.1653325 274.4275 106.8143 119.6475 54.93471 9.987495 4.0 1999.0
285 0.004121 0.005239 0.004142 0.004034 -0.006368 0.003133 -0.002718 0.002719 0.0008504 0.003359 0.006768 0.003334 0.0136 0.003972 0.01206041 0.06631288 -0.2783101 0.1159681 -0.05228245 0.1096893 9.987495 5.0 1181.0
286 0.02502 0.0289 -0.006039 0.01729 -0.001955 0.01461 0.03336 0.02374 -0.01207 0.02529 0.05985 0.03722 0.1006 0.02297 -0.09523991 0.08556638 0.04805319 0.05469609 -0.08249124 0.0476668 9.987495 6.0 2939.0
287 -0.0009288 0.005495 0.002802 0.003292 0.001146 0.002833 -0.0009945 0.003549 0.001643 0.00431 0.005841 0.005552 0.01729 0.007141 -0.03005982 0.0785915 -0.05205356 0.07453833 -0.06917093 0.07024118 9.987495 6.0 3139.0
288 -0.001789 0.005469 -0.003182 0.005596 -0.0008418 0.004249 0.001044 0.003876 -0.001022 0.00526 0.001002 0.00461 0.0191 0.005259 -0.006658 0.02817 -0.08097 0.1441 -0.04094 0.1396 9.987500190734863 0.0 539.0
289 0.009381 0.007611 0.0005677 0.007441 0.007804 0.005277 0.005281 0.004744 0.005938 0.006432 0.008351 0.005871 0.0638 0.005915 -0.02349 0.03799 0.5441 0.5291 0.538 0.349 9.987500190734863 0.0 1332.0
