#       id              ff           errff              cov
#
       251   -5.250111e-03    8.481096e-02        0.009293
       252    1.139637e-01    1.185674e-01        0.021977
       253    1.131630e-01    1.050258e-01        0.040910
       254   -8.870331e-02    1.128035e-01        0.042382
       255    1.231674e-01    1.042974e-01        0.010128
       256    2.781047e-03    1.095801e-01        0.037814
       257    2.144867e-01    1.161145e-01        0.045022
       258    3.810577e-01    1.009843e-01        0.015088
       259    4.095272e+00    1.834660e-01        0.072157
       260    2.176353e+00    1.688630e-01        0.015041
       261    5.345911e-01    1.114084e-01        0.013377
       262    8.637800e-02    8.803068e-02        0.024531
       263   -2.102876e-02    9.784535e-02        0.023074
       264    3.709798e-01    1.290747e-01        0.047998
       265    3.997325e-01    1.173385e-01        0.021743
       266    7.957092e-02    1.029096e-01        0.043719
       267    1.131604e+00    1.339836e-01        0.043857
       268    4.252112e+00    1.491744e-01        0.112388
       269    4.225492e-02    1.099206e-01        0.683623
       270    1.843620e-01    1.189591e-01        0.023029
       271    7.493707e-01    1.202898e-01        0.005689
       272    1.442758e-01    1.090592e-01        0.077224
       273    2.032555e+00    1.468728e-01        0.008052
       274    8.459801e-02    1.042894e-01        0.063891
       275    3.587556e+01    1.820684e-01        0.068357
       276    1.758030e+00    1.594347e-01        0.011209
       277   -3.234548e-02    1.007489e-01        0.051058
       278    4.150679e-02    1.034412e-01        0.063038
       279    1.311422e-01    9.998990e-02        0.016824
       280    2.952836e-01    1.389198e-01        0.428002
       281    8.823773e-03    1.083178e-01        0.026110
       282    7.976452e-02    9.885882e-02        0.016944
       283    1.577605e+00    1.572556e-01        0.061825
       284    7.016093e-01    1.331797e-01        0.440286
       285    6.269216e-01    1.413492e-01        0.390863
       286    1.874770e-01    1.130030e-01        0.030665
       287    1.838316e-01    1.068329e-01        0.027996
       288    3.225069e-01    1.235288e-01        0.018699
       289    5.609958e-02    9.935748e-02        0.042966
       290    8.856563e-02    1.022482e-01        0.079958
       291    1.842405e+01    1.380717e-01        0.198076
       292    1.494287e-01    9.334178e-02        0.015736
       293    1.323814e-01    1.178359e-01        0.060183
       294    9.399343e-02    9.966199e-02        0.072426
       295    1.377819e-01    1.188356e-01        0.016547
       296    9.334503e-01    1.376915e-01        0.032284
       297    4.308830e-01    1.423148e-01        0.049437
       298    1.243670e-01    1.176140e-01        0.033732
       299    1.902619e+00    2.328105e-01        0.015411
       300    7.306567e-01    1.392749e-01        0.021853
       301    1.375791e-01    1.185979e-01        0.131778
       302    1.168991e-01    1.256510e-01        0.036547
       303    2.710648e-01    1.265177e-01        0.391316
       304    4.936183e-01    1.191002e-01        0.009584
       305    1.600088e-01    1.204917e-01        0.089188
       306    9.059672e-03    9.990309e-02        0.103785
       307    3.704168e-01    1.199952e-01        0.140732
       308    2.675316e-01    1.110925e-01        0.022721
       309    1.652383e+00    1.575885e-01        0.057999
       310    7.610406e-02    1.030407e-01        0.031070
       311   -4.675515e-03    1.268668e-01        0.039767
       312    4.730614e-02    1.102805e-01        0.052012
       313    8.652259e-01    1.457880e-01        0.080156
       314    2.361660e-01    1.145556e-01        0.027690
       315    1.085544e-01    1.039433e-01        0.015894
       316    1.250101e+00    1.209812e-01        0.118024
       317    7.923634e-02    1.156481e-01        0.171918
       318   -5.670527e-02    1.179562e-01        0.048648
       319    7.694551e+00    1.508609e-01        0.219251
       320    6.797717e+00    1.236240e-01        0.111475
       321    4.492971e+00    1.516287e-01        0.088137
       322    3.959417e-01    1.249222e-01        0.114284
       323    1.943192e-02    1.194394e-01        0.051390
       324   -2.552660e-02    9.722757e-02        0.015586
       325    1.129261e+00    1.373122e-01        0.082315
       326    2.895319e-01    1.283584e-01        0.060114
       327    9.961823e-02    1.131016e-01        0.166424
       328    1.094074e-02    1.077612e-01        0.060395
       329    2.084796e-02    1.036971e-01        0.100445
       330    6.386947e-01    1.032708e-01        0.007929
       331    5.838306e-02    1.038404e-01        0.019077
       332    1.155524e+00    1.489139e-01        0.048178
       333    9.643885e-02    1.187878e-01        0.333993
       334    1.106606e-01    1.059685e-01        0.045808
       335    2.371273e+00    1.398939e-01        0.005517
       336    4.358410e-02    1.204673e-01        0.094689
       337    1.529729e-01    1.091419e-01        0.236529
       338    1.949471e-01    1.138861e-01        0.040556
       339    6.063039e-01    1.347196e-01        0.078692
       340    5.205326e-01    1.686739e-01        0.078876
       341    6.894748e-02    9.941297e-02        0.220319
       342    8.574327e-02    1.164779e-01        0.172526
       343    2.917914e-02    9.243698e-02        0.296775
       344    8.620567e-01    1.306905e-01        0.151108
       345    3.260724e-02    1.146115e-01        0.394502
       346    5.983052e-01    1.257622e-01        0.026147
       347    1.949410e-01    1.334665e-01        0.115576
       348    7.690874e-01    1.318523e-01        0.018323
       349    8.960698e-01    1.811371e-01        0.067110
       350    3.994603e-02    9.955650e-02        0.019154
       351    4.284259e-01    1.077710e-01        0.006596
       352    6.111550e+00    2.991546e-01        0.142146
       353    1.018910e+01    1.528676e-01        0.154932
       354    1.195134e-01    9.695593e-02        0.263252
       355   -2.725017e-02    1.077310e-01        0.119388
       356    8.176500e-01    1.773810e-01        0.056683
       357    1.620359e-01    1.018220e-01        0.100408
       358    1.234224e+00    1.384037e-01        0.089005
       359    5.069403e-02    1.115787e-01        0.146988
       360    7.465983e-01    1.584495e-01        0.091945
       361    3.000421e-02    9.910853e-02        0.147479
       362    4.841876e-02    1.131307e-01        0.255212
