#ID b_B435 b_errB435 b_V606 b_errV606 b_I814 b_errI814 b_Y105 b_errY105 b_J125 b_errJ125 b_JH140 b_errJH140 b_H160 b_errH160 b_Ks b_errKs b_CH1 b_errCH1 b_CH2 b_errCH2 ZBEST field ID_original
571 0.1719 0.01106 0.4011 0.008043 0.5307 0.006416 0.5384 0.004058 0.4969 0.005355 0.4453 0.00509 0.385 0.005599 0.2526658 0.1131135 0.1315328 0.09594084 0.02834287 0.08502011 0.2825 7.0 593.0
572 0.01263 0.01825 0.04009 0.01272 0.03363 0.01093 0.04079 0.007025 0.04252 0.00946 0.04764 0.009286 0.05712 0.007317 0.03294071 0.1174124 -0.03670518 0.1506247 0.03976577 0.1534239 2.9045 7.0 594.0
573 0.02537 0.01351 0.014 0.009369 0.02857 0.008356 0.07367 0.005845 0.1316 0.007662 0.1376 0.007588 0.1684 0.009018 0.09453927 0.1360732 -0.9086167 0.3726232 -0.8276799 0.2937833 1.80055 7.0 595.0
574 0.00621 0.007733 0.01096 0.005517 0.05329 0.004937 0.07144 0.003511 0.07943 0.004588 0.0912 0.004516 0.09921 0.005931 0.08168644 0.1323716 0.02584996 0.08658487 -0.008576793 0.06927132 0.66455 7.0 596.0
575 0.06336 0.01114 0.0977 0.007459 0.1023 0.006375 0.1116 0.004156 0.1558 0.005515 0.1752 0.005434 0.2156 0.006718 0.3153977 0.1311829 0.1050008 0.09943446 0.1717365 0.09177057 2.268 7.0 597.0
576 0.004831 0.007246 0.02062 0.005002 0.03617 0.00444 0.03689 0.002906 0.03817 0.003783 0.04369 0.003742 0.04408 0.006245 -0.01650482 0.1107147 -0.01775145 0.08156031 -0.05359294 0.07294302 0.44255 7.0 598.0
577 -0.008146 0.0121 -0.006314 0.008041 -0.002233 0.007141 0.04477 0.004434 0.05287 0.005924 0.04605 0.005893 0.04745 0.007441 -0.1332565 0.1307562 -0.05661018 0.09866574 0.003942092 0.08472059 6.989999 7.0 599.0
578 0.1127 0.01297 0.1422 0.009146 0.2815 0.008011 0.3113 0.005407 0.3123 0.006996 0.3117 0.006874 0.3076 0.009461 0.3513143 0.148614 0.229194 0.1177304 0.2459643 0.1034652 0.825 7.0 600.0
579 -0.0004146 0.008535 -0.001547 0.005623 0.01973 0.005086 0.04455 0.003235 0.04857 0.004357 0.0473 0.004356 0.04159 0.005503 0.001680534 0.1336739 0.01321977 0.09320588 -0.007030513 0.08020452 5.810001 7.0 601.0
580 -0.0005968 0.005216 0.002629 0.003713 0.0062 0.003328 0.007765 0.002228 0.007532 0.002911 0.01178 0.002867 0.0148 0.004167 0.003524481 0.10329 -0.04271005 0.07930622 -0.02983575 0.07221732 0.5575 7.0 602.0
581 -0.0005095 0.008361 0.01188 0.00565 0.01463 0.004988 0.02514 0.003219 0.02763 0.004456 0.02415 0.004302 0.02664 0.005641 -0.2067043 0.1208476 -0.1293714 0.0939261 -0.0765714 0.07992108 0.071 7.0 603.0
582 -0.00402 0.006479 0.006216 0.004683 0.007549 0.00418 0.02802 0.002912 0.03221 0.003735 0.0418 0.00371 0.04147 0.004558 0.02986863 0.1190393 -0.03634057 0.08249946 -0.005807093 0.07441347 1.3507 7.0 604.0
583 0.006454 0.008348 0.01035 0.005617 0.03551 0.00498 0.04413 0.003268 0.05499 0.004553 0.05093 0.004392 0.06323 0.005333 0.04924551 0.1341534 -0.04233026 0.08279864 -0.1088161 0.07280722 0.50565 7.0 605.0
584 0.007412 0.006322 0.01688 0.004619 0.02437 0.004041 0.04327 0.002862 0.04814 0.003694 0.05561 0.003633 0.06246 0.005349 0.03248085 0.1222095 -0.02436896 0.1120901 -0.07309698 0.07893843 0.02 7.0 606.0
585 0.05232 0.01224 0.06805 0.008649 0.1212 0.007688 0.1407 0.005197 0.1619 0.006777 0.1686 0.006661 0.1861 0.01024 0.1272936 0.1472311 0.01273177 0.2070734 0.03330163 0.1866772 0.1025 7.0 607.0
586 0.0004197 0.01044 0.002622 0.006957 0.01231 0.006148 0.03415 0.00404 0.04905 0.005318 0.05132 0.005322 0.06523 0.008856 0.09348787 0.1437589 -0.0738281 0.1023934 -0.1074628 0.09590555 0.0815 7.0 608.0
587 0.02218 0.005987 0.02421 0.004277 0.02164 0.003687 0.03213 0.002629 0.04834 0.00343 0.04334 0.00335 0.04043 0.004313 0.03415102 0.1268227 -0.0833799 0.1171215 0.05705954 0.08497248 1.759 7.0 609.0
588 0.03948 0.008681 0.0517 0.005849 0.04973 0.004973 0.06087 0.003135 0.07675 0.004357 0.09642 0.004183 0.1083 0.00552 0.1015639 0.1332472 -0.01953361 0.08568719 -0.0179877 0.07439756 2.2256 7.0 610.0
589 0.01772 0.01242 0.02086 0.008704 0.04896 0.0077 0.05935 0.007838 0.07595 0.01054 0.06129 0.0099 0.07595 0.02663 0.04734216 0.1302294 -0.06046741 0.1657571 0.06756657 0.1468842 0.8085 7.0 611.0
590 -0.002898 0.007831 0.01022 0.005709 0.006348 0.004964 0.02869 0.003463 0.03534 0.004559 0.03785 0.004429 0.04734 0.005845 -0.06784137 0.133214 0.02986325 0.2503541 -0.09175256 0.1800717 1.4615 7.0 612.0
591 0.1088 0.01192 0.0917 0.008241 0.1531 0.007252 0.1937 0.004959 0.2151 0.00639 0.2041 0.006318 0.2027 0.007941 0.07368704 0.1526221 -67.0 -67.0 -67.0 -67.0 1.04 7.0 613.0
592 0.01819 0.01017 0.1328 0.007471 0.27 0.006602 0.3984 0.004261 0.4524 0.00564 0.4635 0.005454 0.507 0.005795 0.2852587 0.1212999 0.2495021 0.1515662 0.1350273 0.123959 0.1435 7.0 614.0
593 0.09644 0.01153 0.09224 0.007713 0.09669 0.006496 0.1222 0.004063 0.1622 0.006051 0.1728 0.005426 0.1968 0.006932 0.04735759 0.1508881 0.07877725 0.09420508 0.1140162 0.081382 1.9412 7.0 615.0
594 0.008576 0.005191 0.01891 0.003764 0.01829 0.003252 0.022 0.002267 0.0376 0.002955 0.03728 0.002919 0.03306 0.003754 -0.06812683 0.1190822 -0.09003353 0.134445 -0.03756806 0.100819 1.7935 7.0 616.0
595 0.01219 0.003805 0.02358 0.002817 0.04238 0.002369 0.04927 0.002421 0.05435 0.003503 0.04894 0.003007 0.06285 0.002633 -0.0798968 0.1042414 -0.09775935 0.1609505 0.02817931 0.1384865 0.69 7.0 617.0
596 0.5726 0.03088 1.019 0.02255 2.395 0.01995 5.41 0.01467 6.916 0.01933 8.43 0.01844 9.911 0.01929 16.21754 0.2782413 30.78829 0.6309552 32.8645 0.398035 1.25255 7.0 618.0
597 0.0107 0.009933 0.01161 0.006281 0.05001 0.005906 0.05667 0.00298 0.06538 0.003952 0.06023 0.003934 0.06504 0.005448 0.06447276 0.1435377 -0.0246456 0.1004373 -0.002301764 0.08490057 0.8365 7.0 619.0
598 0.01085 0.00604 0.01016 0.004134 0.0119 0.003723 0.01274 0.002306 0.01483 0.003033 0.01827 0.003023 0.02102 0.004064 -0.1038833 0.11881 -0.1213004 0.08273489 -0.122447 0.06528816 2.036 7.0 620.0
599 0.002993 0.005928 0.02308 0.004277 0.04014 0.003787 0.04041 0.002606 0.04752 0.003398 0.04841 0.00333 0.04994 0.004566 0.02834438 0.1191887 -0.06713849 0.08492915 -0.1037973 0.07802635 0.3495 7.0 621.0
600 0.01123 0.006975 0.01031 0.004665 0.01395 0.004059 0.01458 0.00256 0.01684 0.003445 0.02589 0.003437 0.02829 0.004884 0.01812662 0.1149994 -0.08813761 0.133428 -0.06739173 0.1089271 2.355 7.0 622.0
601 0.1766 0.009854 0.3089 0.007377 0.4056 0.005817 0.4459 0.004203 0.489 0.00549 0.5087 0.005186 0.5708 0.004587 0.597467 0.1412374 -0.001069964 0.2268107 -0.1313096 0.1253394 0.1682 7.0 623.0
602 0.0007009 0.004887 0.008954 0.003416 0.004784 0.002907 0.007003 0.001824 0.009136 0.00244 0.01316 0.002456 0.01234 0.002741 0.06543002 0.1065714 -0.010391 0.1240427 0.03685775 0.1040499 2.246 7.0 624.0
603 0.002169 0.005775 0.006684 0.004136 0.0226 0.003732 0.02035 0.002572 0.01891 0.003399 0.02172 0.003282 0.02261 0.004971 0.004090663 0.1226694 -0.07024197 0.2175122 -0.1659684 0.198247 2.59 7.0 625.0
604 -0.001586 0.009219 0.00112 0.006153 0.004923 0.005427 0.0103 0.003417 0.02732 0.004708 0.02639 0.004602 0.03506 0.005294 -0.03159494 0.1310673 -0.004774783 0.09714685 -0.02001199 0.08380812 1.94 7.0 626.0
605 0.01835 0.007682 0.0224 0.005597 0.01456 0.004788 0.0105 0.003237 0.02007 0.00422 0.02064 0.004196 0.03365 0.005968 -0.0372914 0.1289397 0.01560802 0.2248522 0.1760512 0.207428 2.3377 7.0 627.0
606 0.01549 0.0119 0.008068 0.007815 0.03517 0.006966 0.03513 0.004446 0.04153 0.005971 0.0463 0.005965 0.0376 0.00623 -0.1173774 0.1125793 -0.03296893 0.1198949 -0.1168495 0.1135887 0.871 7.0 628.0
607 0.00201 0.005945 0.009327 0.00399 0.0239 0.003615 0.02328 0.002247 0.02324 0.003051 0.02308 0.003002 0.02399 0.003392 -0.007187598 0.1259328 -0.06040376 0.08706438 -0.0416324 0.0720752 0.7665 7.0 629.0
608 0.01839 0.006003 0.02794 0.004326 0.02003 0.003714 0.04073 0.002608 0.04573 0.003392 0.06413 0.003343 0.07236 0.005217 0.0532706 0.1283638 0.003037195 0.2294929 0.1840177 0.165107 2.145 7.0 630.0
609 0.009455 0.006096 0.01165 0.004379 0.0243 0.003878 0.02882 0.002798 0.02201 0.003622 0.02934 0.003583 0.03082 0.003986 0.1068084 0.1267657 -0.0573102 0.1998297 0.01358692 0.1265003 0.65 7.0 631.0
610 0.01599 0.005965 0.01603 0.004189 0.02216 0.003719 0.02479 0.002509 0.0309 0.003248 0.02851 0.003239 0.03636 0.004266 0.03224131 0.117818 -0.1085944 0.1070934 -0.1545962 0.09155625 0.092 7.0 632.0
611 -0.008315 0.01013 -0.003527 0.006739 0.01039 0.006074 0.01654 0.003793 0.01526 0.005184 0.02321 0.005094 0.02237 0.005777 -0.1535441 0.1071144 -0.06919998 0.08491358 -0.156408 0.07341571 0.628 7.0 633.0
612 0.1761 0.01493 0.2183 0.00991 0.4706 0.008763 0.7061 0.005551 0.8179 0.007615 0.8757 0.007318 0.9211 0.007387 1.007755 0.1501928 1.29856 0.08178435 1.031278 0.06827207 1.02885 7.0 634.0
613 0.01804 0.007344 0.02073 0.005256 0.02573 0.004601 0.03142 0.003223 0.0367 0.004157 0.03717 0.004145 0.0547 0.006758 0.05232625 0.1260875 -0.09738756 0.1317711 -0.02877711 0.0869047 1.53175 7.0 635.0
614 0.2586 0.01206 0.2499 0.007762 0.2608 0.006269 0.3529 0.004028 0.347 0.00543 0.3007 0.005266 0.3333 0.005955 0.2006348 0.1238962 0.1754591 0.08043995 0.16329 0.07050052 1.3585 7.0 636.0
615 0.001734 0.004972 0.004792 0.003501 0.004675 0.003107 0.01642 0.002212 0.02398 0.002919 0.02324 0.002881 0.02398 0.005015 0.05434155 0.109915 -0.1541624 0.1243446 -0.07710019 0.1091579 1.637 7.0 637.0
616 0.002183 0.004586 0.006698 0.003297 0.01105 0.002934 0.01138 0.001985 0.009393 0.002531 0.01243 0.002553 0.0141 0.003061 -0.06608911 0.1065557 -0.094486 0.08903172 -0.1123825 0.07645915 0.5495 7.0 638.0
617 0.1814 0.02001 0.1972 0.01327 0.3329 0.01152 0.5501 0.007377 0.6159 0.009999 0.6221 0.009789 0.6477 0.01413 0.6109064 0.1721215 0.6502522 0.1183408 0.5271252 0.1063363 1.1334 7.0 639.0
618 0.03087 0.009307 0.04489 0.006627 0.06122 0.005804 0.106 0.003973 0.1091 0.005141 0.1215 0.005094 0.1391 0.007429 0.009099859 0.1329993 -0.1367258 0.3184256 -0.1012134 0.2441616 1.2115 7.0 640.0
619 -0.001164 0.004685 0.00393 0.003309 0.01707 0.003022 0.01669 0.002028 0.01565 0.002611 0.01504 0.002614 0.01884 0.003557 0.007272659 0.1052193 -0.06809557 0.07882937 -0.0927626 0.07179333 4.6616 7.0 641.0
620 0.1142 0.01542 0.1489 0.01027 0.2146 0.00889 0.3982 0.005752 0.6212 0.007855 0.7393 0.0077 0.823 0.008077 1.072006 0.138726 1.617065 0.1334852 1.759573 0.1269786 1.8275 7.0 642.0
621 1.193 0.0413 3.276 0.02904 6.339 0.02484 8.454 0.01574 9.513 0.02218 10.44 0.0205 11.53 0.02102 14.70616 0.3140066 11.1331 0.1546254 8.158276 0.104464 0.4895 7.0 643.0
622 0.08957 0.01625 0.2434 0.01123 0.4541 0.009775 0.5759 0.006423 0.623 0.008511 0.6657 0.008342 0.7025 0.01012 0.7563907 0.1463426 0.4706187 0.09241144 0.3212117 0.08467937 0.45 7.0 644.0
623 0.02381 0.008484 0.0153 0.005649 0.02443 0.005259 0.04103 0.002796 0.04389 0.003691 0.03828 0.003661 0.05838 0.004579 -0.05675517 0.1261284 -0.1107576 0.0862982 0.03191019 0.06870562 1.3535 7.0 645.0
624 0.4904 0.02192 0.9031 0.01618 1.126 0.01344 1.34 0.009637 1.725 0.01258 2.038 0.01221 2.268 0.01385 2.642175 0.2297666 2.332316 0.1541332 2.605893 0.1041849 1.5395 7.0 646.0
625 0.03757 0.01149 0.02199 0.007273 0.02584 0.006358 0.01989 0.003982 0.01806 0.005284 0.02329 0.005331 0.02948 0.005956 -0.1039114 0.1245291 -0.08329041 0.08471991 0.01216271 0.07389484 2.0595 7.0 647.0
626 0.1933 0.02149 0.4594 0.0156 0.9005 0.01352 1.166 0.01458 1.305 0.02042 1.305 0.01802 1.443 0.1204 1.249164 0.1985272 1.020369 0.1746572 0.6240051 0.1560362 0.5038 7.0 648.0
627 0.008078 0.006035 0.002426 0.003991 0.008693 0.003591 0.01486 0.002225 0.01761 0.003014 0.01416 0.003005 0.02243 0.003278 -0.1623896 0.1249301 -0.1220271 0.08752449 -0.06142045 0.07387237 0.505 7.0 649.0
628 0.005199 0.00734 0.01676 0.004972 0.03079 0.004387 0.03186 0.002782 0.03424 0.003765 0.04046 0.003722 0.05396 0.004423 0.1569832 0.1184143 -0.05614046 0.1790345 -0.07204875 0.1528621 3.07585 7.0 650.0
629 0.1005 0.01402 0.109 0.01008 0.1744 0.008837 0.3224 0.00627 0.4214 0.008165 0.4402 0.007977 0.4965 0.01394 0.7319978 0.1888148 0.613924 0.1602306 0.6300098 0.1110776 1.26 7.0 651.0
630 -0.002704 0.01604 -0.003568 0.01101 0.00276 0.01001 0.03032 0.01037 0.0283 0.01347 -0.009722 0.01363 0.06768 0.008234 0.003688621 0.1222846 -0.2959806 0.2377479 -0.1566784 0.2426097 2.646 7.0 652.0
631 0.04065 0.004527 0.05704 0.00328 0.1125 0.002739 0.2073 0.002052 0.2354 0.002717 0.2784 0.002465 0.3228 0.002002 -0.137422 0.1156688 -1.898428 0.5424061 -2.502688 0.3522185 1.13 7.0 653.0
632 0.02381 0.01081 0.03612 0.007246 0.07252 0.006314 0.1133 0.004106 0.1282 0.005542 0.1382 0.00546 0.1565 0.007507 0.2168919 0.137973 0.1117132 0.1080428 0.1302201 0.09165449 0.7365 7.0 654.0
633 0.01836 0.005669 0.02181 0.003787 0.02082 0.003273 0.02844 0.002051 0.03122 0.002761 0.02823 0.002739 0.03097 0.00374 -0.2720109 0.1225728 -0.05212089 0.09343214 -0.07128285 0.07817987 1.46775 7.0 655.0
634 0.01798 0.006152 0.009907 0.003937 0.01398 0.003418 0.01778 0.002153 0.01991 0.002938 0.02224 0.002881 0.02407 0.004163 -0.01788475 0.1073886 -0.08220955 0.07937815 -0.06405006 0.06928057 1.415 7.0 657.0
635 0.001608 0.005926 0.003576 0.004193 0.007792 0.003749 0.01584 0.003639 0.02469 0.00475 0.02557 0.004707 0.0327 0.006164 0.001466151 0.1104749 -0.06851027 0.08299412 -0.16378 0.07827634 0.02 7.0 658.0
636 0.00332 0.007263 0.01508 0.00523 0.03646 0.004668 0.04797 0.003252 0.04545 0.00415 0.0549 0.004117 0.0499 0.00464 0.02021938 0.1310824 -0.1025473 0.08015858 -0.07679581 0.06349736 0.173 7.0 659.0
637 0.02984 0.007526 0.02853 0.004902 0.02421 0.004211 0.04204 0.002692 0.03364 0.003577 0.02762 0.003601 0.03972 0.005313 -0.2184266 0.1312266 0.01340656 0.1568876 0.06583359 0.1250522 1.377 7.0 660.0
638 0.01531 0.006588 0.01255 0.00433 0.01449 0.003818 0.03616 0.002434 0.04029 0.003264 0.04458 0.003258 0.04315 0.00601 -0.04214321 0.1215811 -0.04917198 0.0829106 -0.02391745 0.06835666 1.4 7.0 661.0
639 -0.02032 0.00852 0.01505 0.00576 0.009827 0.00511 0.03346 0.003182 0.05032 0.00431 0.06371 0.004285 0.1078 0.006365 0.02262981 0.130216 -0.04786572 0.08810766 -2.593636e-05 0.07502326 2.044 7.0 662.0
640 -0.000804 0.01038 0.03129 0.007464 0.03306 0.006845 0.0277 0.003304 0.02695 0.004313 0.02766 0.004222 0.04179 0.005123 -0.07451577 0.1279753 0.189663 0.2095891 0.09967476 0.1634224 3.1495 7.0 663.0
641 -0.005215 0.01345 0.03195 0.009887 0.03366 0.008611 0.05685 0.006025 0.06205 0.007792 0.0487 0.007663 0.0626 0.008818 -0.08415446 0.1298425 -0.1510025 0.1525307 -0.06636057 0.09983273 0.062 7.0 664.0
642 -0.0118 0.01211 -0.005096 0.008071 0.01224 0.007235 -0.000995 0.004462 0.03289 0.006219 0.0593 0.006038 0.0651 0.008636 -0.0273483 0.1193316 -0.04533216 0.1362592 -0.02194335 0.09764047 9.254898 7.0 665.0
643 0.02299 0.007434 0.01864 0.005129 0.03666 0.004516 0.03534 0.002929 0.03883 0.003914 0.039 0.003921 0.04033 0.00423 -0.03185396 0.1151549 -0.1178279 0.07740312 -0.1404941 0.07101543 0.4425 7.0 666.0
644 0.04344 0.01058 0.03078 0.006628 0.03459 0.005955 0.02324 0.002676 0.03115 0.003623 0.04517 0.003581 0.05749 0.006117 0.1209513 0.1344287 -0.1032789 0.1173107 -0.01593572 0.09635773 2.35585 7.0 667.0
645 0.02698 0.02899 0.0253 0.02081 0.05391 0.0185 0.1107 0.01314 0.09836 0.01718 0.1376 0.01674 0.1745 0.01996 0.1522733 0.1695164 0.2229233 0.3760467 -0.4465257 0.2651248 0.935 7.0 668.0
646 0.01503 0.006859 0.03031 0.004915 0.0362 0.004287 0.06043 0.00299 0.06114 0.003849 0.05998 0.003826 0.06677 0.00522 -0.012219 0.1246611 -0.06642298 0.08277559 -0.06458741 0.07512559 0.041 7.0 669.0
647 0.1565 0.01068 0.146 0.007483 0.1871 0.00629 0.3477 0.00668 0.4054 0.008656 0.3672 0.008329 0.4097 0.009971 0.3824337 0.1453535 0.2833526 0.08858868 0.4162483 0.06982728 1.3785 7.0 670.0
648 0.009045 0.009777 0.02261 0.006532 0.02616 0.005751 0.04361 0.00365 0.04348 0.004908 0.04915 0.004884 0.04928 0.007884 0.1337882 0.1305878 -0.04742442 0.08562933 -0.04078078 0.0726945 0.041 7.0 671.0
649 -0.005811 0.01036 0.1011 0.007311 0.1989 0.006351 0.2145 0.004 0.2514 0.005832 0.2647 0.005316 0.3318 0.006189 0.7256804 0.1350795 0.5143162 0.1230154 0.6072078 0.1116804 3.86 7.0 672.0
650 0.0325 0.01313 0.02963 0.007934 0.02475 0.007329 0.02088 0.004095 0.02502 0.005415 0.0385 0.005463 0.04106 0.007351 -0.2316107 0.1314698 0.08051541 0.1750081 0.04148028 0.1373452 2.264 7.0 673.0
651 0.02519 0.006384 0.02988 0.004514 0.02746 0.003933 0.02593 0.002689 0.02453 0.003502 0.03174 0.003448 0.03777 0.005827 0.05016487 0.1141145 0.02119825 0.1118255 0.05403626 0.09855244 2.733 7.0 674.0
652 0.005555 0.008643 -0.003805 0.006146 0.008747 0.005463 0.02559 0.003821 0.03558 0.004921 0.02526 0.004881 0.03916 0.007714 0.07192814 0.1255894 0.05494323 0.1402623 0.068037 0.1074507 5.78405 7.0 675.0
653 0.03348 0.02251 0.09537 0.01605 0.114 0.01415 0.1344 0.006712 0.1357 0.008779 0.1464 0.008762 0.1616 0.01021 0.02736049 0.1541349 0.1103031 0.1623035 0.137428 0.1312979 0.46 7.0 676.0
654 0.02543 0.01023 0.0403 0.006857 0.07555 0.006014 0.08455 0.003761 0.09979 0.005181 0.09947 0.00504 0.1112 0.007202 0.0638142 0.1383336 0.06137721 0.09778262 0.01684899 0.08307225 0.677 7.0 677.0
655 0.02765 0.009598 0.03213 0.006422 0.03909 0.005588 0.07773 0.003615 0.08047 0.004869 0.08013 0.004837 0.09034 0.005674 -0.04768907 0.1360888 0.04895334 0.09827617 -0.07263729 0.08542126 1.3515 7.0 678.0
656 0.4149 0.02023 0.8407 0.01401 1.11 0.01151 1.132 0.004853 1.134 0.006661 1.134 0.006142 1.132 0.005518 0.7254688 0.1301394 0.3498857 0.0892711 0.2268352 0.07351676 0.1325 7.0 679.0
657 0.157 0.01516 0.1618 0.01081 0.2591 0.009454 0.4359 0.006778 0.4584 0.008942 0.5142 0.008567 0.5418 0.01457 0.4830629 0.1985104 -0.02922662 0.498995 0.5553352 0.3486139 1.20595 7.0 680.0
658 0.5544 0.02057 0.9241 0.01504 1.862 0.01292 2.334 0.008978 2.788 0.01177 2.897 0.0112 3.001 0.01138 3.583359 0.1797167 4.253099 0.149756 2.975136 0.09463086 0.8325 7.0 681.0
659 0.01443 0.007785 0.01794 0.005496 0.01958 0.004808 0.0219 0.003527 0.02222 0.004454 0.03207 0.004529 0.03694 0.00549 -0.06153338 0.1108753 0.1303753 0.1341038 0.07590093 0.1246138 2.61 7.0 682.0
660 0.03966 0.01041 0.08035 0.007618 0.1173 0.006742 0.14 0.0045 0.1486 0.005832 0.1686 0.005745 0.1958 0.007867 0.2737783 0.1550912 -0.0973005 0.4075553 0.1067539 0.1866061 0.4908 7.0 683.0
661 -0.02597 0.015 0.06407 0.01025 0.07142 0.008954 0.1657 0.005756 0.2409 0.007835 0.3181 0.007777 0.4128 0.009582 0.501767 0.1700386 1.275716 0.1846382 1.475916 0.1590113 1.857499 7.0 684.0
662 -0.003997 0.004589 0.0118 0.003383 0.03821 0.003039 0.03942 0.002102 0.03329 0.002685 0.03216 0.002628 0.03015 0.003485 0.04677822 0.1135142 -0.02424993 0.09634613 -0.004384189 0.07464211 4.5435 7.0 685.0
663 0.02065 0.0172 0.02911 0.01131 0.02605 0.009932 0.05342 0.006281 0.06074 0.008843 0.05779 0.008466 0.06708 0.008823 -0.0190887 0.1318601 -0.2252806 0.1470687 -0.1771473 0.1006461 0.01 7.0 686.0
664 0.1734 0.01309 0.1646 0.009065 0.24 0.007852 0.3572 0.005422 0.3689 0.007012 0.3806 0.006893 0.4007 0.008987 0.4945731 0.1483423 0.4701751 0.1109855 0.3024254 0.1010075 1.16425 7.0 687.0
665 0.02201 0.01561 0.05986 0.01113 0.07365 0.01015 0.1038 0.005094 0.1032 0.006787 0.1112 0.006693 0.1345 0.008809 0.1476357 0.1633461 -0.1382143 0.2157483 -0.07389633 0.1695029 0.01 7.0 688.0
666 0.00352 0.0054 0.004897 0.00364 0.007997 0.003224 0.007113 0.002031 0.009937 0.002748 0.01127 0.002708 0.01439 0.002589 0.0328629 0.1002248 -0.1107716 0.1015533 -0.06278064 0.0809313 2.333 7.0 689.0
667 0.01791 0.009193 0.0174 0.006566 0.02202 0.005806 0.02557 0.004061 0.03128 0.005217 0.04788 0.005191 0.05953 0.008565 0.02068545 0.1307843 -0.0518539 0.1380433 0.02504057 0.107784 2.5015 7.0 690.0
668 0.01038 0.008327 0.004628 0.005212 0.01913 0.004866 0.04514 0.002703 0.04034 0.003625 0.04308 0.003616 0.04753 0.005974 -0.3345987 0.1348305 -0.01360287 0.1225272 0.02486959 0.0994485 5.7195 7.0 691.0
669 0.5849 0.02146 0.7096 0.0142 1.025 0.01206 1.671 0.007612 1.802 0.01084 2.028 0.009954 2.24 0.01 2.477972 0.1744106 3.174423 0.09972782 2.888469 0.08178653 1.27 7.0 692.0
670 0.1228 0.01325 0.1847 0.009473 0.2906 0.008328 0.3189 0.005583 0.325 0.007261 0.3327 0.007127 0.3681 0.008974 0.3986073 0.156616 0.08311018 0.08679065 0.06506419 0.07835462 0.137 7.0 693.0
671 0.1976 0.01702 0.2543 0.01229 0.5268 0.01084 0.8759 0.007763 1.013 0.01002 1.105 0.009752 1.11 0.0123 1.332156 0.1788269 -0.1204243 0.4009893 -0.03199033 0.2620515 0.9721 7.0 694.0
672 0.004555 0.00621 0.01071 0.004308 0.007773 0.003715 0.01242 0.002344 0.01612 0.003137 0.01945 0.003137 0.02113 0.003022 -0.04538375 0.1069331 0.04829839 0.1683342 -0.02385373 0.1946163 1.9885 7.0 695.0
673 0.001652 0.00501 -0.0007502 0.003584 -3.037e-05 0.003193 0.02295 0.002244 0.03728 0.002905 0.04533 0.002893 0.04672 0.004005 -0.001663628 0.1156768 0.6540281 0.09901851 1.813289 0.0806127 6.42505 7.0 696.0
674 0.05791 0.007985 0.04172 0.00561 0.05037 0.004874 0.06367 0.003485 0.0815 0.004572 0.09292 0.004442 0.1067 0.006043 -0.08962842 0.1376783 -67.0 -67.0 -67.0 -67.0 1.9233 7.0 697.0
675 0.0141 0.005859 0.0158 0.004102 0.01565 0.003545 0.01379 0.0022 0.007398 0.002938 0.0169 0.002938 0.01863 0.00481 -0.05063498 0.1177108 -0.1499704 0.09715767 0.01382254 0.08140561 2.787 7.0 698.0
676 0.006412 0.009606 0.05529 0.006607 0.07635 0.005771 0.09824 0.003656 0.1089 0.005054 0.1116 0.004889 0.1147 0.007444 0.1433809 0.1300547 0.1442477 0.1607898 -0.0494223 0.1259919 0.2057 7.0 699.0
677 0.02454 0.01267 0.03852 0.008604 0.03401 0.007797 0.08445 0.003677 0.1098 0.004961 0.1109 0.004899 0.1092 0.007181 0.08562523 0.1466816 0.02201048 0.1003176 0.1104856 0.08263339 1.62695 7.0 700.0
678 0.5995 0.01951 0.7773 0.01383 1.408 0.01192 2.083 0.00817 2.271 0.0107 2.393 0.01014 2.37 0.01001 2.924312 0.1487094 3.451197 0.1214331 2.633473 0.09257526 1.04 7.0 701.0
679 0.01483 0.006586 0.04912 0.004617 0.04813 0.003842 0.03757 0.002461 0.03706 0.003351 0.03849 0.003286 0.03795 0.004553 0.1718548 0.1165429 -0.2348819 0.09727003 -0.0849195 0.07260641 1.8845 7.0 702.0
680 0.02075 0.00709 0.02231 0.004741 0.02359 0.00413 0.03958 0.002644 0.04077 0.003564 0.04215 0.003543 0.05119 0.004249 0.1371402 0.1176833 -0.01457296 0.1059201 0.02118737 0.09309809 1.4196 7.0 703.0
681 -0.004498 0.006963 -0.003343 0.004518 0.006433 0.004261 0.01253 0.001862 0.01256 0.00255 0.01082 0.002518 0.01395 0.004157 -0.00848895 0.1197247 -0.05303136 0.1063804 -0.04474203 0.08618278 5.7385 7.0 704.0
682 0.1105 0.01064 0.1187 0.007081 0.1122 0.006117 0.08134 0.003264 0.0987 0.004407 0.1078 0.004358 0.1245 0.005439 -0.005969091 0.1352241 0.0659253 0.1073664 0.003684317 0.09040245 2.45485 7.0 705.0
683 0.01729 0.006144 0.01805 0.004394 0.03432 0.003884 0.04457 0.002689 0.0461 0.003432 0.04032 0.003395 0.04815 0.006307 -0.04310511 0.1191723 -0.03101285 0.09055942 -0.03954675 0.07200083 0.8185 7.0 706.0
684 0.2444 0.01435 0.3975 0.0103 0.4677 0.008595 0.5141 0.006129 0.6329 0.008106 0.7312 0.007798 0.8014 0.009591 0.8403897 0.1395987 1.188026 0.09753776 1.289104 0.0868597 2.6445 7.0 707.0
