#ID b_B435 b_errB435 b_V606 b_errV606 b_I814 b_errI814 b_Y105 b_errY105 b_J125 b_errJ125 b_JH140 b_errJH140 b_H160 b_errH160 b_Ks b_errKs b_CH1 b_errCH1 b_CH2 b_errCH2 ZBEST field ID_original UID
701 0.4838 0.007162 0.4537 0.006238 0.407 0.005509 0.4019 0.004805 0.4299 0.00714 0.6152 0.006914 0.6884 0.006441 0.6058 0.03605 0.5785 0.2342 0.5357 0.1758 2.3 1.0 2076.0 1_2076
702 0.1394 0.005838 0.1498 0.005416 0.1663 0.004949 0.3007 0.0046 0.3852 0.006748 0.4001 0.006542 0.41 0.006626 0.3763 0.03999 0.4293 0.1562 0.3114 0.1192 1.63745 1.0 2082.0 1_2082
703 0.1274 0.005822 0.1533 0.005376 0.1483 0.00481 0.1406 0.004372 0.1964 0.006402 0.2456 0.006219 0.2805 0.006599 0.294 0.04208 0.02249 0.1087 0.06899 0.08443 2.289 1.0 2086.0 1_2086
704 0.0455 0.007 0.04418 0.005785 0.05264 0.005133 0.05879 0.003602 0.08885 0.00532 0.0873 0.005134 0.09558 0.007415 0.1079 0.03649 -0.05154 0.4833 -0.04968 0.3165 1.96665 1.0 2088.0 1_2088
705 0.1863 0.008497 0.2378 0.007522 0.3081 0.006737 0.5623 0.006257 0.7521 0.009307 0.7642 0.008977 0.8215 0.007841 0.7866 0.04603 1.168 0.3941 1.887 0.2715 1.671 1.0 2098.0 1_2098
706 0.00873 0.004282 0.02125 0.004071 0.02827 0.00369 0.06103 0.003504 0.07094 0.005102 0.06912 0.004919 0.08574 0.006043 0.09759 0.04009 0.06764 0.119 0.05676 0.09463 1.3465 1.0 2105.0 1_2105
707 0.1131 0.006178 0.1214 0.005621 0.1297 0.005082 0.108 0.004451 0.1348 0.006555 0.157 0.006351 0.1936 0.008116 0.09837 0.04458 0.162 0.226 0.2012 0.1763 2.3383 1.0 2106.0 1_2106
708 0.04377 0.005858 0.04832 0.005467 0.03884 0.004935 0.05462 0.004514 0.08883 0.006755 0.08858 0.006385 0.08113 0.00744 0.06678 0.03537 -0.1606 0.1827 -0.2009 0.1389 1.8754 1.0 2108.0 1_2108
709 0.07301 0.005757 0.08309 0.005438 0.09816 0.005007 0.1587 0.00474 0.2193 0.007015 0.2534 0.006751 0.2727 0.006881 0.1998 0.04293 0.4144 0.1472 0.4045 0.1135 1.8415 1.0 2110.0 1_2110
710 0.04514 0.005705 0.05116 0.005367 0.04717 0.004931 0.06152 0.004503 0.08842 0.006601 0.1026 0.006367 0.08783 0.007743 0.0572 0.0393 -0.5401 0.3191 -0.4789 0.2517 1.974 1.0 2115.0 1_2115
711 0.0404 0.004423 0.04902 0.003914 0.0487 0.00347 0.08135 0.004695 0.09835 0.006828 0.1074 0.00658 0.08557 0.01041 0.07501 0.03852 0.1065 0.1642 0.09027 0.1304 1.63945 1.0 2124.0 1_2124
712 0.1434 0.007456 0.1893 0.006895 0.1928 0.006182 0.2454 0.005536 0.305 0.008139 0.3544 0.007901 0.414 0.008906 0.3607 0.04356 0.2241 0.1269 0.2482 0.09506 2.090199 1.0 2134.0 1_2134
713 0.003349 0.005758 0.05137 0.005567 0.1184 0.005152 0.135 0.004865 0.1482 0.007131 0.1508 0.006806 0.1828 0.009173 0.3193 0.03941 0.274 0.3027 0.3093 0.2431 4.0465 1.0 2160.0 1_2160
714 0.09557 0.006116 0.1058 0.005219 0.1186 0.005131 0.1925 0.003716 0.1966 0.005443 0.2028 0.005255 0.2263 0.005602 0.3145 0.04072 0.4482 0.1497 0.4978 0.1202 1.39 1.0 2169.0 1_2169
715 0.003398 0.004703 0.02571 0.00446 0.1117 0.004198 0.1437 0.003885 0.1687 0.005726 0.1664 0.005488 0.1893 0.006263 0.3845 0.03844 0.6058 0.3047 0.4945 0.2285 4.529 1.0 2170.0 1_2170
716 0.01275 0.004303 0.02128 0.00407 0.01709 0.003679 0.01735 0.003378 0.03133 0.004967 0.03829 0.004812 0.05256 0.005649 0.08205 0.03252 -0.1183 0.1917 -0.07987 0.1445 2.35965 1.0 2173.0 1_2173
717 0.6457 0.01323 1.211 0.01245 1.43 0.01115 1.896 0.01231 2.79 0.01804 3.501 0.01834 4.131 0.01786 7.729 0.0745 7.879 0.6464 8.537 0.3338 2.46 1.0 2174.0 1_2174
718 0.06083 0.004629 0.1354 0.004477 0.1453 0.004046 0.1386 0.003622 0.1365 0.005298 0.1383 0.005082 0.1622 0.005483 0.3046 0.03717 0.04842 0.1869 0.08061 0.1399 3.2059 1.0 2178.0 1_2178
719 0.004577 0.004828 0.01021 0.004593 0.02166 0.004227 0.04644 0.00524 0.07696 0.007356 0.08809 0.007627 0.08497 0.01024 0.08989 0.03938 0.1831 0.4516 0.1485 0.4008 1.756 1.0 2179.0 1_2179
720 -0.002303 0.003765 0.01346 0.003534 0.03281 0.002999 0.04976 0.00287 0.04735 0.004162 0.05748 0.00403 0.07146 0.004355 0.1822 0.03703 0.5134 0.1111 0.5401 0.09061 4.259 1.0 2191.0 1_2191
721 0.03114 0.003751 0.05594 0.00357 0.05668 0.003183 0.06434 0.002979 0.09525 0.00436 0.1145 0.004235 0.139 0.004949 0.2205 0.03296 0.1736 0.1776 0.1607 0.1324 2.405 1.0 2208.0 1_2208
722 0.02798 0.003648 0.03769 0.003436 0.03313 0.003053 0.0324 0.004827 0.0613 0.007089 0.07125 0.007636 0.07315 0.02246 0.04671 0.03742 0.02158 0.1659 -0.009215 0.1066 2.2125 1.0 2226.0 1_2226
723 0.3692 0.008711 0.5171 0.007877 0.6218 0.007033 0.6737 0.006772 0.8715 0.009746 0.9611 0.009596 1.148 0.008827 2.754 0.04478 1.101 0.4023 1.341 0.235 2.442 1.0 2230.0 1_2230
724 0.02409 0.003454 0.0367 0.003221 0.03722 0.002895 0.03327 0.00271 0.04747 0.003887 0.06322 0.003849 0.08223 0.00486 0.158 0.0303 -0.04596 0.1163 -0.05653 0.09335 2.598 1.0 2242.0 1_2242
725 0.4819 0.008775 0.5742 0.007922 0.7766 0.007196 1.362 0.01022 1.622 0.0144 1.675 0.01488 1.913 0.4935 2.42 0.05474 2.791 0.1449 2.859 0.1076 1.36145 1.0 2247.0 1_2247
726 0.2158 0.006416 0.2225 0.005684 0.21 0.004999 0.2515 0.006613 0.32 0.009762 0.3799 0.009661 0.4126 0.009773 0.476 0.0478 -0.192 0.4792 0.002009 0.252 2.08235 1.0 2261.0 1_2261
727 0.1027 0.005918 0.1027 0.005142 0.1105 0.004532 0.2221 0.00442 0.2059 0.006307 0.2342 0.00606 0.2378 0.006513 0.3208 0.0507 -67.0 -67.0 -67.0 -67.0 1.3612 1.0 2265.0 1_2265
728 0.2635 0.007354 0.3497 0.006525 0.447 0.005747 0.7816 0.007868 0.8544 0.01099 0.9563 0.01132 1.094 0.009667 1.273 0.04935 1.634 1.106 1.558 0.6039 1.37 1.0 2272.0 1_2272
729 0.02858 0.009732 0.04123 0.008806 0.05172 0.00784 0.09541 0.006894 0.1688 0.01013 0.189 0.009846 0.1694 0.01202 0.03214 0.04864 -67.0 -67.0 0.1429 0.1282 1.905 1.0 2302.0 1_2302
730 0.01947 0.009805 0.008061 0.008969 0.01091 0.008019 0.05379 0.00705 0.05732 0.01035 0.05933 0.009975 0.07189 0.008669 0.03175 0.04866 -0.232 0.2169 -0.1876 0.1621 1.4773 1.0 20458.0 1_20458
731 0.03798 0.0042 0.1878 0.004218 0.212 0.002883 0.187 0.003204 0.1731 0.004102 0.173 0.004096 0.1808 0.004983 0.2612 0.02302 0.3717 0.1303 0.4807 0.1305 3.6158 2.0 7.0 2_7
732 0.1438 0.007026 0.1989 0.006346 0.1825 0.004534 0.1711 0.004773 0.1874 0.006407 0.2288 0.006183 0.2573 0.007557 0.2132 0.035 -67.0 -67.0 0.3265 0.1301 2.57205 2.0 18.0 2_18
733 0.0917 0.009716 0.101 0.008841 0.1048 0.006394 0.1854 0.01145 0.1972 0.0136 0.2849 0.01532 0.3312 0.1819 0.1322 0.03199 0.1508 0.1138 0.4148 0.1157 1.6445 2.0 23.0 2_23
734 0.4736 0.01187 0.5646 0.01063 0.6802 0.007536 1.096 0.008558 1.392 0.01105 1.449 0.01063 1.441 0.01225 1.984 0.04495 2.92 0.1179 3.351 0.1203 1.61565 2.0 27.0 2_27
735 0.02379 0.006538 0.03485 0.006036 0.02934 0.004389 0.03112 0.00332 0.04485 0.004433 0.0573 0.004306 0.0622 0.0052 0.03905 0.03079 0.1001 0.1151 0.04379 0.1197 2.274 2.0 34.0 2_34
736 0.1561 0.006922 0.2809 0.00635 0.3341 0.004453 0.4523 0.004719 0.5737 0.006421 0.6947 0.006271 0.7869 0.005913 1.11 0.02903 0.3212 0.759 0.584 0.6016 2.00645 2.0 37.0 2_37
737 0.1227 0.006955 0.1283 0.006266 0.1513 0.004473 0.2229 0.006746 0.3323 0.008673 0.3337 0.008592 0.2845 0.01131 0.4515 0.03528 0.3485 0.1354 0.3145 0.1382 1.75 2.0 43.0 2_43
738 0.221 0.008175 0.3965 0.00741 0.4233 0.005225 0.4425 0.00533 0.5762 0.007229 0.6717 0.00701 0.7407 0.007474 0.9051 0.03187 1.333 0.1179 1.169 0.1242 2.6445 2.0 49.0 2_49
739 0.04083 0.005696 0.04619 0.005159 0.06674 0.003748 0.06521 0.005799 0.09763 0.00721 0.1104 0.00737 0.1418 0.01077 0.1118 0.0279 0.1876 0.1108 -0.1287 0.1095 2.191499 2.0 56.0 2_56
740 0.01418 0.00674 0.05229 0.006327 0.06361 0.0046 0.06616 0.003589 0.08284 0.004836 0.08446 0.004649 0.09025 0.005488 0.161 0.02906 -67.0 -67.0 0.4251 0.1387 3.39025 2.0 60.0 2_60
741 0.06041 0.01204 0.2421 0.0114 0.263 0.008173 0.2961 0.006408 0.2981 0.008524 0.3317 0.008266 0.4197 0.01045 0.6983 0.04571 0.439 0.366 0.3803 0.3686 3.2125 2.0 68.0 2_68
742 0.1955 0.00736 0.2082 0.006384 0.2144 0.004569 0.3007 0.00474 0.3583 0.006297 0.5473 0.006246 0.6244 0.006605 0.4584 0.02861 0.489 0.08651 0.4289 0.09309 2.156 2.0 75.0 2_75
743 0.1051 0.005528 0.1135 0.004843 0.1188 0.003453 0.1845 0.00404 0.2413 0.005736 0.247 0.005201 0.2461 0.005975 0.3391 0.02637 0.2783 0.0858 0.4568 0.09004 1.6578 2.0 80.0 2_80
744 0.03061 0.006048 0.04046 0.005336 0.03726 0.003866 0.06704 0.002975 0.09222 0.003845 0.09354 0.003759 0.1034 0.004395 0.1384 0.02446 0.1734 0.1967 0.126 0.2033 1.681 2.0 101.0 2_101
745 0.1194 0.008769 0.1461 0.007536 0.1288 0.005361 0.1624 0.004207 0.216 0.005454 0.2547 0.005348 0.2849 0.006337 0.2986 0.02738 0.2201 0.1664 0.233 0.1708 2.0142 2.0 103.0 2_103
746 0.04664 0.008102 0.1974 0.007533 0.2418 0.005448 0.2573 0.004889 0.2449 0.006269 0.2621 0.006015 0.3359 0.007165 0.6062 0.03192 0.4834 0.1964 0.4829 0.2017 3.3355 2.0 105.0 2_105
747 0.02255 0.006113 0.07748 0.005666 0.0927 0.00402 0.1004 0.003035 0.09585 0.00388 0.1126 0.003759 0.1273 0.004231 0.2548 0.02467 0.02248 0.2276 0.02408 0.2299 3.3191 2.0 109.0 2_109
748 0.09855 0.006612 0.1274 0.00596 0.1176 0.00413 0.1102 0.004378 0.1063 0.005778 0.1149 0.005603 0.1205 0.007852 0.1596 0.03119 0.2496 0.2111 0.3226 0.2169 2.30415 2.0 130.0 2_130
749 0.01423 0.006214 0.0219 0.005598 0.03162 0.00416 0.06831 0.003872 0.08339 0.004985 0.1015 0.004811 0.1003 0.007183 0.211 0.03122 0.7811 0.4205 0.5175 0.3224 1.267 2.0 135.0 2_135
750 0.03685 0.006122 0.04286 0.005534 0.06824 0.00405 0.1904 0.004547 0.2655 0.005887 0.304 0.005724 0.3529 0.006617 0.5516 0.02788 0.3054 0.1153 0.3994 0.1152 1.4715 2.0 136.0 2_136
751 0.01956 0.007036 0.03318 0.006243 0.02659 0.004545 0.0582 0.003542 0.06789 0.004535 0.0706 0.004404 0.08346 0.005873 0.09342 0.03083 -67.0 -67.0 -67.0 -67.0 1.4865 2.0 140.0 2_140
752 0.02006 0.00614 0.02595 0.005519 0.01889 0.003985 0.03588 0.004256 0.04791 0.005461 0.05529 0.005244 0.06058 0.007761 0.08352 0.02665 -0.08057 0.103 -0.2247 0.1076 1.83 2.0 154.0 2_154
753 0.0652 0.005437 0.07406 0.004877 0.07439 0.003482 0.1054 0.00377 0.1338 0.00483 0.1526 0.004693 0.1753 0.006275 0.1391 0.02718 -0.007504 0.1127 -0.1303 0.1165 1.918 2.0 175.0 2_175
754 0.001584 0.008394 0.154 0.007827 0.3229 0.005678 0.4264 0.005772 0.5371 0.007742 0.6363 0.007536 0.7821 0.007982 2.194 0.03399 4.534 0.1267 5.189 0.1372 3.55075 2.0 183.0 2_183
755 0.02037 0.007164 0.01868 0.00643 0.01918 0.004657 0.02064 0.005043 0.03469 0.006401 0.04112 0.006171 0.05117 0.007402 0.05367 0.02731 0.05319 0.1013 0.1457 0.109 2.221 2.0 194.0 2_194
756 0.004337 0.004951 0.03273 0.004584 0.04708 0.003276 0.09402 0.003459 0.09597 0.00459 0.111 0.004415 0.1126 0.005623 0.1736 0.02913 0.1618 0.09294 0.1558 0.09946 1.141 2.0 227.0 2_227
757 0.03365 0.006514 0.03494 0.00599 0.06526 0.0044 0.1259 0.005755 0.1515 0.007368 0.1434 0.007547 0.1845 0.02419 0.2124 0.03827 0.06705 0.2094 -0.1208 0.2011 1.22665 2.0 235.0 2_235
758 0.01118 0.004613 0.01707 0.004214 0.01504 0.003044 0.01989 0.004571 0.02919 0.005754 0.0327 0.005827 0.05338 0.006505 0.07715 0.02547 0.1469 0.09863 0.08524 0.1009 2.5857 2.0 239.0 2_239
759 0.03889 0.005744 0.02969 0.005143 0.02626 0.003702 0.06927 0.003938 0.09966 0.005683 0.1021 0.005698 0.1013 0.008791 0.149 0.02775 -67.0 -67.0 0.0696 0.09906 1.63 2.0 259.0 2_259
760 0.1487 0.006137 0.2164 0.005421 0.2188 0.003789 0.1975 0.00401 0.2225 0.005399 0.2544 0.005209 0.2857 0.005979 0.4012 0.02644 0.5047 0.1651 0.4382 0.1681 2.6095 2.0 260.0 2_260
761 0.01438 0.005402 0.03014 0.005021 0.02829 0.0036 0.04575 0.005281 0.06919 0.006911 0.08201 0.006767 0.08782 0.007266 0.06486 0.02825 0.1275 0.1388 0.146 0.1372 2.009 2.0 262.0 2_262
762 0.002651 0.004691 0.004075 0.004276 0.03137 0.003073 0.1034 0.003345 0.1006 0.004478 0.1066 0.004251 0.1043 0.005406 0.1415 0.02843 0.273 0.1126 0.1935 0.116 5.93335 2.0 271.0 2_271
763 0.02017 0.004305 0.01613 0.003831 0.01723 0.002722 0.02119 0.002874 0.04313 0.003812 0.04669 0.003716 0.05899 0.00484 0.1068 0.02707 0.106 0.1032 0.09167 0.1082 2.085 2.0 290.0 2_290
764 0.01726 0.004108 0.01748 0.003676 0.0277 0.002601 0.05678 0.002746 0.06605 0.003693 0.06253 0.003533 0.07208 0.004666 0.09575 0.02593 -67.0 -67.0 0.07251 0.09835 1.3465 2.0 313.0 2_313
765 0.008665 0.00563 0.01213 0.005134 0.01459 0.003712 0.00989 0.003836 0.03826 0.005337 0.0474 0.005514 0.04916 0.007044 0.02747 0.02995 -67.0 -67.0 0.1994 0.1213 2.186 2.0 315.0 2_315
766 0.05604 0.007234 0.0962 0.006636 0.1335 0.00476 0.2428 0.005201 0.2895 0.006982 0.2985 0.006737 0.3182 0.006957 0.3478 0.03083 -67.0 -67.0 -67.0 -67.0 1.3635 2.0 320.0 2_320
767 0.04679 0.009722 0.05827 0.008808 0.08685 0.006294 0.1727 0.009428 0.1952 0.01291 0.2037 0.01201 0.2246 0.01304 0.2391 0.03439 -0.007168 0.09949 0.02848 0.1055 1.3543 2.0 323.0 2_323
768 0.1033 0.006563 0.1258 0.005912 0.1713 0.004232 0.2824 0.004604 0.2893 0.006243 0.3157 0.005868 0.3419 0.007148 0.3984 0.03209 -67.0 -67.0 -0.05386 0.159 1.2295 2.0 327.0 2_327
769 0.2639 0.00825 0.3223 0.007243 0.3645 0.005005 0.4662 0.005428 0.6834 0.007574 0.7585 0.00716 0.7818 0.007458 0.9059 0.03399 -67.0 -67.0 0.9901 0.09801 1.98735 2.0 333.0 2_333
770 0.002022 0.003555 0.00833 0.003273 0.02385 0.002376 0.02808 0.002609 0.03382 0.003463 0.03731 0.003629 0.04242 0.004984 0.157 0.02661 0.3895 0.1033 0.3779 0.1055 4.314002 2.0 343.0 2_343
771 0.1574 0.007379 0.1827 0.006526 0.2216 0.004588 0.2998 0.004929 0.3115 0.006625 0.2982 0.006522 0.3552 0.007856 0.5815 0.03499 0.3163 0.1259 0.4958 0.1267 1.2235 2.0 353.0 2_353
772 0.009259 0.007307 0.0128 0.006639 0.008848 0.004751 0.03099 0.004994 0.03664 0.006592 0.0427 0.006359 0.05043 0.007534 0.02991 0.03027 0.09225 0.1388 0.2136 0.1447 1.544 2.0 376.0 2_376
773 0.03628 0.009242 0.0378 0.008483 0.03625 0.006229 0.06301 0.00716 0.1043 0.009205 0.1337 0.009384 0.157 0.0162 0.1274 0.026 0.06893 0.09243 0.1497 0.09921 2.0731 2.0 389.0 2_389
774 0.07275 0.005663 0.1007 0.005011 0.08532 0.003433 0.0954 0.003612 0.1168 0.004825 0.1481 0.004673 0.1962 0.005813 0.3043 0.02934 0.05117 0.1176 0.1668 0.1222 2.4965 2.0 402.0 2_402
775 0.03593 0.00647 0.1464 0.006339 0.2863 0.004565 0.3961 0.004988 0.4721 0.006965 0.5138 0.006452 0.6321 0.005989 1.003 0.02941 -67.0 -67.0 -67.0 -67.0 0.49 2.0 403.0 2_403
776 0.2291 0.008157 0.2428 0.007075 0.2855 0.004879 0.5215 0.005298 0.597 0.007124 0.5931 0.006811 0.6516 0.00741 0.7947 0.03372 0.8942 0.1303 0.8773 0.1297 1.45 2.0 404.0 2_404
777 0.01166 0.002795 0.01365 0.002464 0.0175 0.001738 0.02822 0.001795 0.04163 0.002451 0.04444 0.002337 0.05137 0.001892 0.0867 0.02173 -0.1061 0.2336 0.0004828 0.217 1.8275 2.0 405.0 2_405
778 0.1305 0.006679 0.163 0.005775 0.169 0.003976 0.2065 0.004219 0.2661 0.005674 0.3606 0.005516 0.4403 0.005953 0.4863 0.02886 -67.0 -67.0 -67.0 -67.0 2.1557 2.0 416.0 2_416
779 0.06416 0.006015 0.0857 0.005352 0.1024 0.003874 0.1426 0.004075 0.1855 0.005493 0.21 0.005291 0.2275 0.006378 0.3003 0.02966 0.5483 0.09319 0.4951 0.1071 1.87985 2.0 419.0 2_419
780 0.05511 0.006767 0.06774 0.006063 0.07669 0.004262 0.1285 0.004361 0.1969 0.00584 0.2003 0.005639 0.2402 0.006884 0.3109 0.03395 0.2464 0.1967 0.08035 0.1853 1.82635 2.0 423.0 2_423
781 0.02254 0.006806 0.2796 0.006631 0.4476 0.004591 0.4309 0.004768 0.431 0.006344 0.4414 0.00609 0.4552 0.006554 0.6186 0.02922 0.6702 0.1236 0.4189 0.1208 3.917 2.0 428.0 2_428
782 0.02025 0.00749 0.03479 0.006918 0.0721 0.004963 0.1367 0.005216 0.1984 0.006933 0.29 0.006756 0.531 0.007384 1.502 0.03004 2.178 0.121 2.811 0.1229 3.038499 2.0 448.0 2_448
783 0.02162 0.004292 0.02313 0.003824 0.03511 0.002721 0.07952 0.00304 0.0808 0.004002 0.08421 0.003832 0.09435 0.004377 0.1294 0.02676 0.1188 0.1523 0.1563 0.1386 1.33 2.0 454.0 2_454
784 0.2732 0.01213 0.4337 0.01063 0.517 0.007331 0.7553 0.007543 1.2 0.01033 1.467 0.009998 1.642 0.0108 2.378 0.0422 -67.0 -67.0 -67.0 -67.0 2.1253 2.0 461.0 2_461
785 0.833 0.01379 1.019 0.01184 1.047 0.007945 1.54 0.008443 1.988 0.01149 2.11 0.01111 2.283 0.01159 2.588 0.04622 3.111 0.2004 3.227 0.19 1.849 2.0 462.0 2_462
786 0.922 0.01232 1.034 0.01033 1.157 0.00691 1.519 0.00763 1.71 0.01029 1.778 0.009824 1.789 0.01072 1.719 0.04188 1.417 0.1626 1.242 0.1419 1.3119 2.0 469.0 2_469
787 0.02384 0.006236 0.03521 0.005623 0.05255 0.003942 0.09845 0.004001 0.1119 0.005315 0.1118 0.005108 0.1128 0.005917 0.1236 0.03216 0.2318 0.1249 0.111 0.1257 1.2785 2.0 470.0 2_470
788 0.03651 0.005533 0.03029 0.00481 0.05021 0.003392 0.1104 0.003589 0.1255 0.00477 0.1229 0.004614 0.1408 0.005547 0.09807 0.02692 -67.0 -67.0 -67.0 -67.0 1.3885 2.0 478.0 2_478
789 0.1546 0.006519 0.1623 0.005589 0.1554 0.003946 0.1307 0.004197 0.1412 0.005612 0.1697 0.005398 0.2195 0.006734 0.2939 0.03374 0.08493 0.1239 0.04195 0.1374 2.49985 2.0 480.0 2_480
790 0.0216 0.00493 0.04383 0.004485 0.04534 0.003125 0.05186 0.003154 0.07814 0.004205 0.1063 0.004114 0.1475 0.005649 0.2301 0.02605 0.1616 0.1321 0.105 0.1341 2.52 2.0 481.0 2_481
791 0.09149 0.007273 0.1118 0.006479 0.1229 0.004499 0.2293 0.00489 0.2924 0.006477 0.3036 0.006211 0.2834 0.007745 0.378 0.03862 -67.0 -67.0 0.6601 0.1101 1.6045 2.0 483.0 2_483
792 0.3164 0.009293 0.5018 0.008326 0.6607 0.005737 0.8534 0.006171 1.124 0.008528 1.258 0.008486 1.362 0.009202 1.511 0.03595 -67.0 -67.0 -67.0 -67.0 1.9644 2.0 487.0 2_487
793 0.02597 0.009137 0.1237 0.00848 0.1714 0.006016 0.2416 0.006308 0.3155 0.008345 0.418 0.008094 0.6341 0.009678 1.937 0.03735 1.759 0.1402 1.93 0.138 3.173499 2.0 488.0 2_488
794 0.08061 0.007257 0.1189 0.006637 0.1243 0.004828 0.1185 0.005091 0.1623 0.007006 0.1992 0.006585 0.2633 0.008965 0.2754 0.03834 0.4042 0.1226 0.2918 0.1187 2.518 2.0 508.0 2_508
795 0.1071 0.007085 0.1597 0.006379 0.1585 0.004424 0.1727 0.004562 0.187 0.006058 0.2011 0.00583 0.2257 0.007067 0.376 0.0318 -67.0 -67.0 -67.0 -67.0 2.5595 2.0 510.0 2_510
796 0.03553 0.004677 0.07197 0.004323 0.09495 0.003103 0.09387 0.003252 0.0984 0.004341 0.1109 0.004179 0.1472 0.004736 0.342 0.02842 0.4998 0.2401 0.279 0.2611 3.26 2.0 515.0 2_515
797 0.0223 0.007918 0.1714 0.007538 0.3332 0.005459 0.3905 0.005797 0.4317 0.007909 0.4441 0.007486 0.5103 0.009578 0.694 0.02995 -67.0 -67.0 -67.0 -67.0 3.74485 2.0 520.0 2_520
798 0.08854 0.006689 0.1007 0.006034 0.0987 0.004368 0.1577 0.004632 0.2094 0.0062 0.2615 0.006004 0.2726 0.007652 0.3666 0.03571 0.3544 0.1493 0.2259 0.1476 1.8791 2.0 523.0 2_523
799 0.008809 0.005476 0.03655 0.005069 0.06602 0.003647 0.1084 0.00391 0.1069 0.005276 0.1297 0.005014 0.1765 0.009754 0.7627 0.03557 -67.0 -67.0 -67.0 -67.0 4.16675 2.0 531.0 2_531
800 0.3483 0.01604 0.5771 0.01406 1.005 0.009781 2.203 0.01039 3.526 0.01443 4.201 0.01408 5.052 0.01436 9.906 0.05565 20.38 0.3621 25.28 0.4071 1.8493 2.0 541.0 2_541
801 0.2606 0.01372 0.2855 0.0114 0.3479 0.007971 0.6172 0.006236 0.8016 0.008418 0.8251 0.008137 0.8777 0.008734 1.258 0.03664 -67.0 -67.0 -67.0 -67.0 1.587 2.0 542.0 2_542
802 0.008921 0.007811 0.1246 0.007207 0.221 0.004967 0.2506 0.005097 0.2929 0.00683 0.3554 0.006605 0.4854 0.007445 1.244 0.03367 -67.0 -67.0 1.736 0.1426 3.347399 2.0 556.0 2_556
803 0.0243 0.005012 0.0357 0.004388 0.03723 0.003049 0.05277 0.003175 0.08886 0.00425 0.09926 0.004126 0.1141 0.004972 0.2193 0.02778 0.0672 0.1542 0.1153 0.1601 2.035 2.0 560.0 2_560
804 0.008009 0.003333 0.02364 0.003101 0.04188 0.002236 0.04574 0.002318 0.0481 0.003123 0.0536 0.003035 0.04737 0.003633 0.1461 0.0234 0.1111 0.183 1.034 1.519 3.6665 2.0 563.0 2_563
805 0.01017 0.007494 0.05441 0.006567 0.13 0.00487 0.1765 0.005095 0.1923 0.006814 0.1885 0.00655 0.2089 0.007468 0.2848 0.03857 0.6965 0.08756 0.7912 0.0981 4.208249 2.0 570.0 2_570
806 0.05779 0.005232 0.05159 0.004618 0.05916 0.003189 0.06274 0.003341 0.08263 0.004418 0.09673 0.004251 0.1068 0.005765 0.07891 0.0289 0.1722 0.1158 0.1758 0.1142 2.1545 2.0 576.0 2_576
807 0.05863 0.005779 0.08067 0.0051 0.07353 0.003524 0.08799 0.003785 0.1272 0.005055 0.1515 0.00487 0.1744 0.006315 0.3128 0.03169 -67.0 -67.0 -67.0 -67.0 2.2265 2.0 578.0 2_578
808 0.05736 0.005493 0.08234 0.004816 0.08284 0.003308 0.08746 0.003594 0.1082 0.004724 0.1271 0.004574 0.1711 0.005701 0.245 0.02963 -0.06696 0.4037 -0.3252 0.3023 2.58165 2.0 584.0 2_584
809 0.1646 0.006988 0.2053 0.006039 0.2095 0.00408 0.207 0.004354 0.2917 0.005877 0.3621 0.0057 0.4278 0.006196 0.6255 0.02948 -67.0 -67.0 -67.0 -67.0 2.3735 2.0 586.0 2_586
810 0.5203 0.01319 0.6757 0.01145 0.8625 0.007672 1.446 0.008067 1.931 0.01108 2.024 0.01063 2.14 0.01016 2.863 0.03817 3.775 0.1838 3.944 0.1803 1.5575 2.0 591.0 2_591
811 0.0281 0.004188 0.06563 0.003761 0.07159 0.002543 0.06811 0.002715 0.0693 0.003557 0.08686 0.003439 0.1028 0.004357 0.1612 0.02439 -0.4429 0.5134 -0.2532 0.4126 3.03225 2.0 594.0 2_594
812 0.024 0.005221 0.03411 0.004683 0.04067 0.003228 0.04128 0.0033 0.05771 0.004396 0.0816 0.004289 0.09451 0.005805 0.1594 0.03146 0.1381 0.1625 0.03498 0.151 2.432 2.0 598.0 2_598
813 0.1245 0.007208 0.1488 0.006414 0.1586 0.004479 0.2532 0.0056 0.3474 0.008088 0.4043 0.007317 0.4348 0.00774 0.5554 0.03393 0.5854 0.1542 0.6433 0.1647 1.8653 2.0 599.0 2_599
814 0.04984 0.00608 0.06739 0.005338 0.0665 0.003679 0.06253 0.003751 0.1157 0.005053 0.1321 0.004899 0.1417 0.005929 0.1992 0.0316 0.009292 0.133 0.09004 0.1281 2.23715 2.0 600.0 2_600
815 0.03075 0.007758 0.1509 0.007267 0.3302 0.005316 0.4379 0.005601 0.5003 0.007528 0.5379 0.007223 0.5779 0.008101 0.9109 0.03481 0.6666 0.09789 0.7397 0.107 0.6555 2.0 603.0 2_603
816 0.2524 0.01016 0.3721 0.009015 0.6087 0.006215 1.094 0.006679 1.524 0.009232 1.644 0.008904 1.822 0.008353 2.565 0.03353 3.015 0.1796 3.448 0.1537 1.7255 2.0 606.0 2_606
817 0.4428 0.01808 0.6447 0.01574 1.222 0.01093 2.546 0.009466 3.076 0.01293 3.632 0.01257 4.488 0.0116 7.157 0.04345 10.19 0.2325 10.28 0.211 1.3792 2.0 618.0 2_618
