#       id              ff           errff              cov
#
       410    7.935789e+01    7.318111e-01        0.163388
       411    1.001033e-01    7.991602e-02        0.556837
       412   -3.508815e-01    1.678031e-01        0.984208
       413    1.152542e-01    2.106672e-01        0.752154
       414    5.790796e-01    1.809752e-01        1.301944
       415    1.699338e-01    1.903275e-01        0.556508
       416    4.610837e-01    1.576010e-01        2.667959
       417    1.743067e+01    2.708270e-01        0.756108
       418    2.838231e+00    4.065077e-01        6.550699
       419    8.633965e-01    2.009972e-01        1.292910
       420    1.685912e-01    1.050116e-01       18.548557
       421    3.959263e-02    9.013449e-02        1.326768
       422    2.811049e-01    8.602490e-02        0.422833
       423    9.568886e+00    2.515840e-01        0.936263
       424   -6.020726e-02    9.650005e-02        0.861582
       425    2.843323e-01    1.088916e-01        0.755129
       426   -2.045339e+00    1.394047e+00        0.563485
       427    8.874861e+00    3.477130e-01        0.522975
       428    2.224773e+00    7.745433e-01        1.472008
       429    7.111253e-01    6.644627e-01        1.223353
       430    1.312485e-01    7.879099e-02        6.550477
       431    2.166899e-01    1.999764e-01        0.692995
       432    1.675964e+00    9.743207e-02        0.480400
       433    3.443893e-01    1.416369e-01        0.360881
       434    4.505006e-01    9.949927e-02        5.815542
       435    1.669175e-01    1.050093e-01        1.271263
       436    1.201163e+00    2.961757e-01        4.192249
       437   -3.566962e-01    1.254683e-01        1.280943
       438   -2.688277e-01    1.330998e-01        1.040151
       439    6.009541e-01    1.311811e-01        4.488351
       440    1.623572e+00    8.809378e-01        1.411071
       441   -1.925677e-02    9.386554e-02        0.491236
       442    3.490339e-01    2.907837e-01        0.655883
       443    5.050751e-04    1.384620e-01        0.789721
       444    1.813870e-01    3.687842e-01        1.570475
       445   -4.393303e+00    2.630015e-01        0.914129
       446    1.962162e+00    8.757569e-01        0.570728
       447   -4.837323e-02    8.342325e-02        3.738297
       448    4.048598e+00    9.936304e-02        0.499772
       449   -1.965584e-01    2.347563e-01       13.823157
       450   -4.419617e-02    8.109259e-02       16.195847
       451    5.058025e-01    1.150429e-01        4.064768
       452   -5.182242e-02    8.595163e-02        0.867636
       453   -1.985212e-01    9.402487e-02        0.589650
       454    2.599924e+00    8.066002e-01        1.525958
       455    3.155942e-01    1.013521e-01        4.902612
       456    1.351018e-01    1.066958e-01        0.752231
       457    2.790214e-01    1.056074e-01        2.998980
       458    4.257592e-02    9.405871e-02        3.486401
       459    6.429073e+00    1.271794e+00        1.126886
       460    1.704338e-01    1.477779e-01        0.669984
       461    5.148584e-02    1.079357e-01        0.596442
       462    3.391166e-01    7.389744e-02        0.350818
       463    1.016697e-01    6.836743e-02        0.577527
       464    1.958889e-01    7.643672e-02        0.505193
       465   -1.085073e-01    7.483207e-02        0.608726
       466   -2.302638e-01    1.058863e-01        3.209083
       467    2.023247e-01    9.558453e-02        0.728895
       468    3.762329e+00    3.293869e-01        1.030355
       469    4.283899e-01    1.108429e-01        0.620371
       470    6.539053e-01    1.080648e-01        0.652676
       471   -9.720252e-02    1.134295e-01        3.862339
       472    1.426144e-01    9.447931e-02        7.191556
       473    1.115431e-01    1.254777e-01        3.165274
       474   -4.867834e-01    1.610254e-01        1.035511
       475   -4.586037e-01    1.472761e-01        0.596085
       476   -8.913875e-02    1.063425e-01        0.549153
       477    1.456999e+00    1.114275e-01        0.500175
       478    2.510958e-01    1.448760e-01        0.533104
       479    2.210772e-01    1.082671e-01        0.523015
       480   -4.287875e-01    1.617215e-01        0.956926
       481    3.016827e-01    9.427404e-02        3.630178
       482    1.393600e-01    7.855345e-02        0.570985
       483   -2.025915e-01    1.407374e-01        0.431668
       484    1.970137e+00    1.239276e-01        5.485071
       485   -3.479048e-01    1.045999e-01        7.650519
       486    2.594421e-01    8.878034e-02        0.482760
       487    6.636245e+01    5.756304e-01        1.318819
       488    5.178498e-01    1.261384e-01        6.642128
       489    2.329744e-01    1.160662e-01        0.740245
       490    3.787263e+01    3.891801e-01        1.264434
       491    2.094980e-01    1.100944e-01        0.720008
       492    2.868086e+01    2.456203e-01       15.955085
       493    4.559694e-01    2.270649e-01        0.760106
       494    7.484551e-02    8.734766e-02       18.151209
       495    2.272469e-01    2.161336e-01        0.920904
       496    3.810845e-01    6.810161e-02        0.203768
       497    1.373050e-02    1.108630e-01        0.671579
       498    1.403745e-01    9.526157e-02        3.663445
       499    4.671171e-02    1.218639e-01        1.410005
       500    1.908485e-01    9.749849e-01        1.719066
       501    4.197083e-01    4.179500e-01        0.931730
       502    2.158231e-01    8.493152e-02        0.568291
       503    5.237107e-01    1.549203e-01        0.309562
       504    4.032166e-01    1.235946e-01        4.284098
       505    3.938065e+01    5.013988e+00        1.274912
       506    1.191498e-02    9.096185e-02        8.526676
       507   -8.686604e-02    1.007658e-01       11.929729
       508    4.828127e-02    1.003129e-01        0.350140
       509    3.838453e+00    8.130334e-02        0.114666
       510    4.931115e-01    7.824485e-02       13.084692
       511    2.269410e-01    1.006265e-01        0.576006
       512    1.907458e+01    2.205377e-01        0.320338
       513    1.298968e+00    1.113017e-01        1.504881
       514   -1.139258e-01    1.174671e-01        5.891030
       515    1.450743e+00    9.974008e-02        0.668600
       516   -3.540225e-01    1.155310e-01        6.615478
       517    3.009846e-01    1.323441e-01        1.868530
       518   -5.293729e-01    2.304747e-01        0.287790
       519    1.172683e+01    3.504161e-01        6.679261
       520   -2.100953e-01    1.839623e-01        1.469830
       521    1.358041e-01    9.608909e-02        1.665728
       522    9.067205e-01    1.291186e-01        2.681604
       523    3.941498e-02    1.018146e-01        6.660034
       524    1.734519e-01    1.036234e-01        0.644965
       525    3.775336e-01    9.044984e-02        0.512155
       526    9.697729e-02    9.279381e-02        0.476070
       527    3.856496e-01    1.627085e-01        3.488904
       528    8.356411e-01    7.087214e-02        0.342803
       529    2.210271e-01    1.120730e-01        9.633032
       530    2.215428e-02    8.636649e-02        0.459193
       531    8.366000e-02    1.305397e-01        0.619404
       532    3.099774e-01    8.960573e-02        8.364063
       533   -1.240697e+00    7.468191e-01        1.430403
       534    8.689312e-01    6.617887e-02        0.278171
       535   -2.211626e-01    2.161407e-01        2.141332
       536   -2.111293e-02    9.362725e-02        0.793455
       537    1.368876e-01    1.670390e-01        5.017230
       538    9.609933e-01    9.592511e-02       16.597288
       539    4.243700e+00    1.727452e-01        0.233666
       540    5.183879e+01    7.434335e-01        4.925367
       541    4.244036e+01    3.848235e-01        0.407569
       542   -5.803803e-02    1.142207e-01        0.826035
       543    8.847081e-01    1.043797e-01       12.756376
       544    3.670251e-01    2.227307e-01       13.034292
       545    1.347732e-01    8.682484e-02       13.400826
       546    5.063374e+00    1.525189e-01       14.526104
       547    1.554931e+01    1.862500e-01        2.922639
       548    1.378888e+00    1.934134e-01        0.416487
       549    1.145777e+00    1.099510e-01       11.158672
       550    4.155483e+01    4.178157e-01        0.118818
       551    8.038151e-02    2.187971e-01       12.926462
       552   -2.437789e-01    3.340698e-01        0.699072
       553    2.766633e+00    7.808360e-02        0.763520
       554   -2.175512e-02    1.635287e-01        3.198345
       555   -3.029502e-02    1.147167e-01        0.572765
       556    8.022960e-01    1.287931e-01        7.071807
       557    3.260643e-01    3.419344e-01        0.667283
       558    6.227367e-02    1.271134e-01        0.891973
       559    3.240420e-01    1.235229e-01       12.145357
       560    1.172455e+01    1.613264e-01       20.425779
       561    3.524539e+00    1.334926e-01        6.413224
       562    1.372730e+00    1.099770e-01       13.371199
       563    5.472674e+00    1.564963e-01        2.372242
       564    7.883492e+00    1.766038e+00        2.096935
       565    9.908120e-02    6.409128e-02        0.402409
       566    3.529084e-01    1.638664e-01        2.669527
       567    8.832816e-02    8.071710e-02        0.611261
       568    9.840022e-02    1.683141e-01        3.386615
       569    4.549334e-01    9.403154e-02        0.500020
       570   -1.535913e+00    4.421924e-01        0.447503
       571    1.899891e-01    1.538013e-01        0.609277
       572   -6.735177e-02    1.133547e-01        0.870961
       573    1.633390e-01    2.528054e-01        0.810333
       574   -2.246803e-01    1.989125e-01        1.895205
