Wavelength(um),Flux(Jy),Error(Jy),BG(Jy),Order,Module
3.42356,0.0383284,0,0,0,-2
3.42383,0.0389853,0,0,0,-2
3.42438,0.0392893,0,0,0,-2
3.42465,0.0396929,0,0,0,-2
3.42472,0.0396817,0,0,0,-2
3.4252,0.039042,0,0,0,-2
3.42527,0.0390795,0,0,0,-2
3.42548,0.0394136,0,0,0,-2
3.42555,0.039417,0,0,0,-2
3.42603,0.0388155,0,0,0,-2
3.42609,0.0387156,0,0,0,-2
3.4263,0.0383861,0,0,0,-2
3.42637,0.038356,0,0,0,-2
3.42685,0.039324,0,0,0,-2
3.42692,0.039274,0,0,0,-2
3.42712,0.0382783,0,0,0,-2
3.42719,0.0380872,0,0,0,-2
3.42767,0.0402168,0,0,0,-2
3.42774,0.0404225,0,0,0,-2
3.42801,0.0396367,0,0,0,-2
3.42856,0.0400781,0,0,0,-2
3.42884,0.0388881,0,0,0,-2
3.4289,0.0388075,0,0,0,-2
3.42938,0.0393332,0,0,0,-2
3.42966,0.0383525,0,0,0,-2
3.42973,0.0383304,0,0,0,-2
3.43021,0.0396041,0,0,0,-2
3.43028,0.0396463,0,0,0,-2
3.43048,0.0395138,0,0,0,-2
3.43055,0.0394907,0,0,0,-2
3.43103,0.039976,0,0,0,-2
3.4311,0.0399925,0,0,0,-2
3.43131,0.0398278,0,0,0,-2
3.43137,0.0397714,0,0,0,-2
3.43185,0.0393661,0,0,0,-2
3.43192,0.039431,0,0,0,-2
3.4322,0.0403662,0,0,0,-2
3.43275,0.0389331,0,0,0,-2
3.43302,0.0400352,0,0,0,-2
3.43309,0.0400387,0,0,0,-2
3.43357,0.0389179,0,0,0,-2
3.43385,0.039469,0,0,0,-2
3.43391,0.039517,0,0,0,-2
3.43439,0.0393368,0,0,0,-2
3.43467,0.0387423,0,0,0,-2
3.43474,0.0387073,0,0,0,-2
3.43522,0.0397222,0,0,0,-2
3.43529,0.0397751,0,0,0,-2
3.43549,0.039713,0,0,0,-2
3.43556,0.0396834,0,0,0,-2
3.43604,0.0395302,0,0,0,-2
3.43611,0.0396193,0,0,0,-2
3.43639,0.0403095,0,0,0,-2
3.43687,0.0389428,0,0,0,-2
3.43694,0.0388041,0,0,0,-2
3.43721,0.0393157,0,0,0,-2
3.43776,0.0386636,0,0,0,-2
3.43804,0.0390964,0,0,0,-2
3.43859,0.0392543,0,0,0,-2
3.43886,0.038677,0,0,0,-2
3.43893,0.0388195,0,0,0,-2
3.43941,0.041336,0,0,0,-2
3.43948,0.0410636,0,0,0,-2
3.43969,0.039147,0,0,0,-2
3.43976,0.0392466,0,0,0,-2
3.44024,0.044155,0,0,0,-2
3.44031,0.0435464,0,0,0,-2
3.44051,0.0393351,0,0,0,-2
3.44058,0.0385094,0,0,0,-2
3.44106,0.0429652,0,0,0,-2
3.44113,0.0426022,0,0,0,-2
3.44141,0.0377966,0,0,0,-2
3.44189,0.0414273,0,0,0,-2
3.44196,0.0417666,0,0,0,-2
3.44223,0.0392352,0,0,0,-2
3.44272,0.0405492,0,0,0,-2
3.44278,0.0408643,0,0,0,-2
3.44306,0.0416138,0,0,0,-2
3.44361,0.0391316,0,0,0,-2
3.44389,0.0412752,0,0,0,-2
3.44444,0.0393397,0,0,0,-2
3.44471,0.0404012,0,0,0,-2
3.44478,0.0405176,0,0,0,-2
3.44526,0.040474,0,0,0,-2
3.44554,0.0400874,0,0,0,-2
3.44561,0.0400374,0,0,0,-2
3.44609,0.0403008,0,0,0,-2
3.44616,0.0403302,0,0,0,-2
3.44637,0.0403997,0,0,0,-2
3.44644,0.0403987,0,0,0,-2
3.44692,0.0401797,0,0,0,-2
3.44699,0.0402125,0,0,0,-2
3.44719,0.0404665,0,0,0,-2
3.44726,0.0405277,0,0,0,-2
3.44775,0.0403962,0,0,0,-2
3.44781,0.0404726,0,0,0,-2
3.44802,0.0411546,0,0,0,-2
3.44809,0.0413618,0,0,0,-2
3.44857,0.0420765,0,0,0,-2
3.44864,0.0420032,0,0,0,-2
3.44892,0.0408595,0,0,0,-2
3.4494,0.0420422,0,0,0,-2
3.44947,0.0421598,0,0,0,-2
3.44975,0.0409129,0,0,0,-2
3.4503,0.0422455,0,0,0,-2
3.45057,0.0414936,0,0,0,-2
3.45064,0.041578,0,0,0,-2
3.45113,0.0431825,0,0,0,-2
3.4514,0.0419075,0,0,0,-2
3.45147,0.0418403,0,0,0,-2
3.45195,0.0427936,0,0,0,-2
3.45223,0.0432087,0,0,0,-2
3.4523,0.0431052,0,0,0,-2
3.45278,0.0412728,0,0,0,-2
3.45285,0.0414655,0,0,0,-2
3.45306,0.0427516,0,0,0,-2
3.45313,0.0429266,0,0,0,-2
3.45361,0.0409227,0,0,0,-2
3.45368,0.0408765,0,0,0,-2
3.45389,0.0412627,0,0,0,-2
3.45396,0.0413497,0,0,0,-2
3.45444,0.0407489,0,0,0,-2
3.45451,0.0405775,0,0,0,-2
3.45472,0.0399193,0,0,0,-2
3.45479,0.0398241,0,0,0,-2
3.45527,0.0410694,0,0,0,-2
3.45534,0.0411914,0,0,0,-2
3.45562,0.0411631,0,0,0,-2
3.4561,0.041953,0,0,0,-2
3.45617,0.0419917,0,0,0,-2
3.45645,0.0414457,0,0,0,-2
3.45693,0.0424768,0,0,0,-2
3.457,0.0425127,0,0,0,-2
3.45727,0.0413713,0,0,0,-2
3.45776,0.0423382,0,0,0,-2
3.45783,0.0424269,0,0,0,-2
3.4581,0.0409434,0,0,0,-2
3.45817,0.0408945,0,0,0,-2
3.45866,0.0417589,0,0,0,-2
3.45893,0.0409049,0,0,0,-2
3.459,0.0408427,0,0,0,-2
3.45949,0.0410029,0,0,0,-2
3.45976,0.0407361,0,0,0,-2
3.45983,0.0407619,0,0,0,-2
3.46032,0.0414093,0,0,0,-2
3.4606,0.041403,0,0,0,-2
3.46066,0.0414239,0,0,0,-2
3.46115,0.04169,0,0,0,-2
3.46143,0.0412833,0,0,0,-2
3.4615,0.0412387,0,0,0,-2
3.46198,0.041323,0,0,0,-2
3.46205,0.0412427,0,0,0,-2
3.46226,0.0408422,0,0,0,-2
3.46233,0.0408047,0,0,0,-2
3.46281,0.0416739,0,0,0,-2
3.46288,0.041606,0,0,0,-2
3.46309,0.0409655,0,0,0,-2
3.46316,0.0409313,0,0,0,-2
3.46364,0.0426139,0,0,0,-2
3.46371,0.0424976,0,0,0,-2
3.46392,0.0413647,0,0,0,-2
3.46399,0.0411821,0,0,0,-2
3.46447,0.0435466,0,0,0,-2
3.46454,0.0434149,0,0,0,-2
3.46475,0.041701,0,0,0,-2
3.46482,0.041385,0,0,0,-2
3.4653,0.0428413,0,0,0,-2
3.46537,0.042782,0,0,0,-2
3.46558,0.0418776,0,0,0,-2
3.46565,0.0416313,0,0,0,-2
3.46614,0.041361,0,0,0,-2
3.46621,0.041476,0,0,0,-2
3.46648,0.0423946,0,0,0,-2
3.46697,0.0420391,0,0,0,-2
3.46704,0.0419844,0,0,0,-2
3.46732,0.0422277,0,0,0,-2
3.4678,0.042561,0,0,0,-2
3.46787,0.0426062,0,0,0,-2
3.46815,0.0427785,0,0,0,-2
3.46863,0.0423372,0,0,0,-2
3.4687,0.0423194,0,0,0,-2
3.46898,0.0429297,0,0,0,-2
3.46947,0.042517,0,0,0,-2
3.46954,0.0424651,0,0,0,-2
3.46981,0.0427551,0,0,0,-2
3.4703,0.0429587,0,0,0,-2
3.47037,0.0429318,0,0,0,-2
3.47065,0.0422307,0,0,0,-2
3.4712,0.0438456,0,0,0,-2
3.47148,0.0420315,0,0,0,-2
3.47203,0.0441343,0,0,0,-2
3.47231,0.0428788,0,0,0,-2
3.47238,0.0428211,0,0,0,-2
3.47287,0.0434905,0,0,0,-2
3.47315,0.0430685,0,0,0,-2
3.4737,0.0430716,0,0,0,-2
3.47398,0.042315,0,0,0,-2
3.47405,0.0423426,0,0,0,-2
3.47453,0.0434652,0,0,0,-2
3.47481,0.0420948,0,0,0,-2
3.47488,0.0420701,0,0,0,-2
3.47537,0.0436198,0,0,0,-2
3.47565,0.0428675,0,0,0,-2
3.47572,0.0428973,0,0,0,-2
3.4762,0.044179,0,0,0,-2
3.47648,0.0433567,0,0,0,-2
3.47655,0.0434155,0,0,0,-2
3.47704,0.0452968,0,0,0,-2
3.47732,0.0431664,0,0,0,-2
3.47739,0.0430642,0,0,0,-2
3.47787,0.0445957,0,0,0,-2
3.47815,0.0432656,0,0,0,-2
3.47822,0.0431705,0,0,0,-2
3.47871,0.043957,0,0,0,-2
3.47899,0.043528,0,0,0,-2
3.47905,0.043413,0,0,0,-2
3.47954,0.0426558,0,0,0,-2
3.47961,0.0429003,0,0,0,-2
3.47982,0.0442627,0,0,0,-2
3.47989,0.0443138,0,0,0,-2
3.48038,0.042565,0,0,0,-2
3.48066,0.0452519,0,0,0,-2
3.48073,0.0454784,0,0,0,-2
3.48121,0.0439354,0,0,0,-2
3.48128,0.0441374,0,0,0,-2
3.48149,0.0454803,0,0,0,-2
3.48156,0.0455638,0,0,0,-2
3.48205,0.044284,0,0,0,-2
3.48233,0.0449999,0,0,0,-2
3.4824,0.0450376,0,0,0,-2
3.48288,0.0443318,0,0,0,-2
3.48295,0.0444458,0,0,0,-2
3.48316,0.0451539,0,0,0,-2
3.48323,0.0452188,0,0,0,-2
3.48372,0.0445789,0,0,0,-2
3.48379,0.0446809,0,0,0,-2
3.484,0.0453512,0,0,0,-2
3.48407,0.0453175,0,0,0,-2
3.48456,0.0436607,0,0,0,-2
3.48483,0.0453028,0,0,0,-2
3.4849,0.0454286,0,0,0,-2
3.48539,0.0442426,0,0,0,-2
3.48546,0.0443663,0,0,0,-2
3.48567,0.0452525,0,0,0,-2
3.48574,0.0453163,0,0,0,-2
3.48623,0.0446074,0,0,0,-2
3.48651,0.045605,0,0,0,-2
3.48658,0.0455784,0,0,0,-2
3.48707,0.0436795,0,0,0,-2
3.48734,0.045115,0,0,0,-2
3.48741,0.0452057,0,0,0,-2
3.4879,0.043902,0,0,0,-2
3.48797,0.0441803,0,0,0,-2
3.48818,0.0458214,0,0,0,-2
3.48825,0.0459497,0,0,0,-2
3.48874,0.0447746,0,0,0,-2
3.48902,0.0468033,0,0,0,-2
3.48909,0.0468651,0,0,0,-2
3.48958,0.0445537,0,0,0,-2
3.48986,0.0449661,0,0,0,-2
3.48993,0.0450232,0,0,0,-2
3.49041,0.0450739,0,0,0,-2
3.49069,0.0443736,0,0,0,-2
3.49076,0.0444805,0,0,0,-2
3.49125,0.0466429,0,0,0,-2
3.49153,0.0459806,0,0,0,-2
3.4916,0.0459627,0,0,0,-2
3.49209,0.0467146,0,0,0,-2
3.49237,0.0464267,0,0,0,-2
3.49244,0.046406,0,0,0,-2
3.49293,0.0465032,0,0,0,-2
3.49321,0.0461707,0,0,0,-2
3.49328,0.0461395,0,0,0,-2
3.49377,0.0461513,0,0,0,-2
3.49405,0.0456352,0,0,0,-2
3.49461,0.0454851,0,0,0,-2
3.49489,0.0458871,0,0,0,-2
3.49544,0.0456036,0,0,0,-2
3.49572,0.0457405,0,0,0,-2
3.49579,0.0457971,0,0,0,-2
3.49628,0.0462673,0,0,0,-2
3.49656,0.0463906,0,0,0,-2
3.49705,0.0464667,0,0,0,-2
3.49712,0.046493,0,0,0,-2
3.4974,0.0467928,0,0,0,-2
3.49789,0.0464694,0,0,0,-2
3.49796,0.0464444,0,0,0,-2
3.49824,0.0468371,0,0,0,-2
3.49873,0.0464813,0,0,0,-2
3.4988,0.0464602,0,0,0,-2
3.49908,0.0468219,0,0,0,-2
3.49957,0.0478622,0,0,0,-2
3.49964,0.0478481,0,0,0,-2
3.49992,0.046729,0,0,0,-2
3.50041,0.0487409,0,0,0,-2
3.50048,0.0488773,0,0,0,-2
3.50069,0.0478794,0,0,0,-2
3.50076,0.0476261,0,0,0,-2
3.50125,0.0488076,0,0,0,-2
3.50132,0.0488394,0,0,0,-2
3.50153,0.0485257,0,0,0,-2
3.5016,0.0484516,0,0,0,-2
3.50209,0.0485942,0,0,0,-2
3.50216,0.048584,0,0,0,-2
3.50237,0.048463,0,0,0,-2
3.50244,0.0483928,0,0,0,-2
3.50293,0.0475657,0,0,0,-2
3.503,0.0475548,0,0,0,-2
3.50321,0.047751,0,0,0,-2
3.50328,0.0477923,0,0,0,-2
3.50377,0.0475671,0,0,0,-2
3.50384,0.0475072,0,0,0,-2
3.50405,0.0472693,0,0,0,-2
3.50412,0.0473028,0,0,0,-2
3.50461,0.0488007,0,0,0,-2
3.50468,0.0486771,0,0,0,-2
3.50489,0.0475789,0,0,0,-2
3.50497,0.0475069,0,0,0,-2
3.50546,0.0487691,0,0,0,-2
3.50574,0.0481146,0,0,0,-2
3.50581,0.0480836,0,0,0,-2
3.5063,0.04879,0,0,0,-2
3.50658,0.047958,0,0,0,-2
3.50665,0.0479636,0,0,0,-2
3.50714,0.0490113,0,0,0,-2
3.50742,0.0482273,0,0,0,-2
3.50749,0.048278,0,0,0,-2
3.50798,0.0496927,0,0,0,-2
3.50826,0.048937,0,0,0,-2
3.50833,0.0488541,0,0,0,-2
3.50882,0.0487981,0,0,0,-2
3.5091,0.0496578,0,0,0,-2
3.50959,0.0485374,0,0,0,-2
3.50966,0.0484407,0,0,0,-2
3.50995,0.0494322,0,0,0,-2
3.51044,0.0491512,0,0,0,-2
3.51051,0.0491479,0,0,0,-2
3.51079,0.04994,0,0,0,-2
3.51128,0.0488541,0,0,0,-2
3.51135,0.0488268,0,0,0,-2
3.51156,0.0494486,0,0,0,-2
3.51163,0.0495459,0,0,0,-2
3.51212,0.0477534,0,0,0,-2
3.51219,0.0478401,0,0,0,-2
3.5124,0.0490889,0,0,0,-2
3.51247,0.0493307,0,0,0,-2
3.51297,0.0475806,0,0,0,-2
3.51304,0.0477319,0,0,0,-2
3.51325,0.0492446,0,0,0,-2
3.51332,0.0495271,0,0,0,-2
3.51381,0.0490391,0,0,0,-2
3.51388,0.0490754,0,0,0,-2
3.51409,0.0493746,0,0,0,-2
3.51416,0.0494321,0,0,0,-2
3.51465,0.0492605,0,0,0,-2
3.51472,0.0492039,0,0,0,-2
3.51493,0.0489774,0,0,0,-2
3.515,0.0489165,0,0,0,-2
3.5155,0.0485697,0,0,0,-2
3.51578,0.0488136,0,0,0,-2
3.51585,0.0488669,0,0,0,-2
3.51634,0.0491967,0,0,0,-2
3.51662,0.0496464,0,0,0,-2
3.51669,0.0497216,0,0,0,-2
3.51718,0.0500811,0,0,0,-2
3.51746,0.050254,0,0,0,-2
3.51796,0.0510476,0,0,0,-2
3.51803,0.0510529,0,0,0,-2
3.51831,0.050116,0,0,0,-2
3.5188,0.0510618,0,0,0,-2
3.51887,0.0511116,0,0,0,-2
3.51908,0.0504132,0,0,0,-2
3.51915,0.0502216,0,0,0,-2
3.51965,0.0503733,0,0,0,-2
3.51972,0.050446,0,0,0,-2
3.51993,0.0507915,0,0,0,-2
3.52,0.0508406,0,0,0,-2
3.52049,0.0501503,0,0,0,-2
3.52056,0.050339,0,0,0,-2
3.52077,0.0515433,0,0,0,-2
3.52084,0.0517618,0,0,0,-2
3.52134,0.050649,0,0,0,-2
3.52141,0.0507216,0,0,0,-2
3.52162,0.0514212,0,0,0,-2
3.52169,0.0515057,0,0,0,-2
3.52218,0.0512804,0,0,0,-2
3.52246,0.0511637,0,0,0,-2
3.52253,0.0512508,0,0,0,-2
3.52303,0.0523911,0,0,0,-2
3.52331,0.0510128,0,0,0,-2
3.5238,0.0527668,0,0,0,-2
3.52387,0.0529157,0,0,0,-2
3.52415,0.05106,0,0,0,-2
3.52465,0.052375,0,0,0,-2
3.52472,0.0525376,0,0,0,-2
3.525,0.0517667,0,0,0,-2
3.52549,0.0527004,0,0,0,-2
3.52556,0.0527483,0,0,0,-2
3.52578,0.0521629,0,0,0,-2
3.52585,0.0520816,0,0,0,-2
3.52634,0.0537829,0,0,0,-2
3.52641,0.0535146,0,0,0,-2
3.52662,0.0515263,0,0,0,-2
3.52669,0.0512028,0,0,0,-2
3.52719,0.0538612,0,0,0,-2
3.52726,0.0535839,0,0,0,-2
3.52747,0.0514058,0,0,0,-2
3.52754,0.0512916,0,0,0,-2
3.52803,0.0537916,0,0,0,-2
3.52832,0.0517147,0,0,0,-2
3.52839,0.0516642,0,0,0,-2
3.52888,0.0536516,0,0,0,-2
3.52916,0.0516311,0,0,0,-2
3.52923,0.051619,0,0,0,-2
3.52973,0.0534286,0,0,0,-2
3.53001,0.050998,0,0,0,-2
3.5305,0.0526529,0,0,0,-2
3.53057,0.0527854,0,0,0,-2
3.53086,0.0514811,0,0,0,-2
3.53135,0.0521194,0,0,0,-2
3.53142,0.052144,0,0,0,-2
3.53163,0.0520073,0,0,0,-2
3.5317,0.0520163,0,0,0,-2
3.5322,0.052675,0,0,0,-2
3.53227,0.0526477,0,0,0,-2
3.53248,0.0523469,0,0,0,-2
3.53255,0.0523416,0,0,0,-2
3.53305,0.0532163,0,0,0,-2
3.53333,0.0520055,0,0,0,-2
3.5334,0.0519267,0,0,0,-2
3.53389,0.0527812,0,0,0,-2
3.53418,0.0523928,0,0,0,-2
3.53467,0.0531805,0,0,0,-2
3.53474,0.0532459,0,0,0,-2
3.53503,0.0525394,0,0,0,-2
3.53552,0.0531698,0,0,0,-2
3.53559,0.0532263,0,0,0,-2
3.5358,0.0528834,0,0,0,-2
3.53587,0.0528215,0,0,0,-2
3.53637,0.0537951,0,0,0,-2
3.53644,0.0537905,0,0,0,-2
3.53665,0.0534331,0,0,0,-2
3.53672,0.0533838,0,0,0,-2
3.53722,0.0541129,0,0,0,-2
3.53729,0.0540539,0,0,0,-2
3.5375,0.0535771,0,0,0,-2
3.53757,0.0534819,0,0,0,-2
3.53807,0.0536183,0,0,0,-2
3.53835,0.0528847,0,0,0,-2
3.53842,0.0528957,0,0,0,-2
3.53892,0.0537829,0,0,0,-2
3.5392,0.0528075,0,0,0,-2
3.53969,0.0542012,0,0,0,-2
3.53977,0.0543642,0,0,0,-2
3.53998,0.0539257,0,0,0,-2
3.54005,0.0538077,0,0,0,-2
3.54054,0.0550519,0,0,0,-2
3.54061,0.0550366,0,0,0,-2
3.54083,0.0544633,0,0,0,-2
3.5409,0.0543352,0,0,0,-2
3.54139,0.0545745,0,0,0,-2
3.54146,0.0546116,0,0,0,-2
3.54168,0.0547278,0,0,0,-2
3.54175,0.0547525,0,0,0,-2
3.54224,0.054795,0,0,0,-2
3.54231,0.0547683,0,0,0,-2
3.54253,0.0546379,0,0,0,-2
3.5426,0.0547061,0,0,0,-2
3.54309,0.0556083,0,0,0,-2
3.54338,0.0544442,0,0,0,-2
3.54387,0.0547969,0,0,0,-2
3.54394,0.054873,0,0,0,-2
3.54423,0.0546816,0,0,0,-2
3.54472,0.0545949,0,0,0,-2
3.5448,0.0546212,0,0,0,-2
3.54501,0.0548024,0,0,0,-2
3.54508,0.0548602,0,0,0,-2
3.54558,0.0551818,0,0,0,-2
3.54565,0.0551156,0,0,0,-2
3.54586,0.0546947,0,0,0,-2
3.54593,0.0546275,0,0,0,-2
3.54643,0.0549719,0,0,0,-2
3.54671,0.0551255,0,0,0,-2
3.54678,0.0550657,0,0,0,-2
3.54728,0.0543029,0,0,0,-2
3.54756,0.0551431,0,0,0,-2
3.54806,0.0541553,0,0,0,-2
3.54813,0.0541351,0,0,0,-2
3.54834,0.0552184,0,0,0,-2
3.54841,0.0555185,0,0,0,-2
3.54891,0.0551212,0,0,0,-2
3.54898,0.0551009,0,0,0,-2
3.54919,0.0551299,0,0,0,-2
3.54926,0.0552117,0,0,0,-2
3.54976,0.0564516,0,0,0,-2
3.54983,0.0561334,0,0,0,-2
3.55005,0.0542863,0,0,0,-2
3.55012,0.0541348,0,0,0,-2
3.55061,0.0557441,0,0,0,-2
3.5509,0.0540686,0,0,0,-2
3.55139,0.0551002,0,0,0,-2
3.55147,0.0552829,0,0,0,-2
3.55175,0.0551477,0,0,0,-2
3.55225,0.0561073,0,0,0,-2
3.55232,0.0562515,0,0,0,-2
3.55253,0.0565395,0,0,0,-2
3.5526,0.0566049,0,0,0,-2
3.5531,0.0567218,0,0,0,-2
3.55317,0.0567806,0,0,0,-2
3.55338,0.057036,0,0,0,-2
3.55346,0.0570776,0,0,0,-2
3.55395,0.0571126,0,0,0,-2
3.55424,0.057534,0,0,0,-2
3.55431,0.0575176,0,0,0,-2
3.55481,0.0568731,0,0,0,-2
3.55509,0.0575124,0,0,0,-2
3.55559,0.0566742,0,0,0,-2
3.55566,0.0566109,0,0,0,-2
3.55587,0.0568877,0,0,0,-2
3.55594,0.0569564,0,0,0,-2
3.55644,0.0568688,0,0,0,-2
3.55651,0.0567151,0,0,0,-2
3.55673,0.0559283,0,0,0,-2
3.5568,0.0559185,0,0,0,-2
3.55729,0.0573266,0,0,0,-2
3.55758,0.0561557,0,0,0,-2
3.55765,0.0561983,0,0,0,-2
3.55808,0.0577247,0,0,0,-2
3.55815,0.057922,0,0,0,-2
3.55843,0.0570644,0,0,0,-2
3.55893,0.0574014,0,0,0,-2
3.559,0.0574517,0,0,0,-2
3.55922,0.0572921,0,0,0,-2
3.55929,0.0572552,0,0,0,-2
3.55979,0.057417,0,0,0,-2
3.55986,0.0574205,0,0,0,-2
3.56007,0.0573922,0,0,0,-2
3.56014,0.0573713,0,0,0,-2
3.56064,0.0572063,0,0,0,-2
3.56093,0.058183,0,0,0,-2
3.56142,0.057724,0,0,0,-2
3.56149,0.0576926,0,0,0,-2
3.56178,0.058512,0,0,0,-2
3.56228,0.0579231,0,0,0,-2
3.56235,0.0578315,0,0,0,-2
3.56256,0.05781,0,0,0,-2
3.56263,0.0578043,0,0,0,-2
3.56313,0.0577534,0,0,0,-2
3.5632,0.0575498,0,0,0,-2
3.56342,0.0565125,0,0,0,-2
3.56349,0.0564361,0,0,0,-2
3.56399,0.0573841,0,0,0,-2
3.56427,0.0571632,0,0,0,-2
3.56435,0.0571274,0,0,0,-2
3.56477,0.0569893,0,0,0,-2
3.56484,0.0569699,0,0,0,-2
3.56506,0.0568953,0,0,0,-2
3.56513,0.0569014,0,0,0,-2
3.56563,0.0576752,0,0,0,-2
3.5657,0.0576699,0,0,0,-2
3.56591,0.057378,0,0,0,-2
3.56599,0.0573699,0,0,0,-2
3.56648,0.0584115,0,0,0,-2
3.56677,0.0574336,0,0,0,-2
3.56684,0.0574948,0,0,0,-2
3.56734,0.059658,0,0,0,-2
3.56763,0.0583813,0,0,0,-2
3.56813,0.0600907,0,0,0,-2
3.5682,0.0601086,0,0,0,-2
3.56841,0.058684,0,0,0,-2
3.56848,0.0583906,0,0,0,-2
3.56898,0.0608208,0,0,0,-2
3.56905,0.0607177,0,0,0,-2
3.56927,0.059378,0,0,0,-2
3.56934,0.0593776,0,0,0,-2
3.56984,0.0617789,0,0,0,-2
3.57012,0.058868,0,0,0,-2
3.5702,0.058856,0,0,0,-2
3.57062,0.0611197,0,0,0,-2
3.5707,0.0612686,0,0,0,-2
3.57098,0.0582504,0,0,0,-2
3.57148,0.0606767,0,0,0,-2
3.57155,0.0605384,0,0,0,-2
3.57177,0.0586553,0,0,0,-2
3.57184,0.0584717,0,0,0,-2
3.57234,0.0611869,0,0,0,-2
3.57262,0.0586895,0,0,0,-2
3.5727,0.0586158,0,0,0,-2
3.5732,0.0608682,0,0,0,-2
3.57348,0.0576894,0,0,0,-2
3.57398,0.0604887,0,0,0,-2
3.57405,0.0604739,0,0,0,-2
3.57427,0.0591926,0,0,0,-2
3.57434,0.0589735,0,0,0,-2
3.57484,0.0605523,0,0,0,-2
3.57491,0.0605429,0,0,0,-2
3.57513,0.0600693,0,0,0,-2
3.5752,0.0599707,0,0,0,-2
3.5757,0.0595977,0,0,0,-2
3.57598,0.0600688,0,0,0,-2
3.57648,0.0589443,0,0,0,-2
3.57656,0.0589927,0,0,0,-2
3.57677,0.0602713,0,0,0,-2
3.57684,0.0605866,0,0,0,-2
3.57734,0.0597955,0,0,0,-2
3.57741,0.0597911,0,0,0,-2
3.57763,0.060025,0,0,0,-2
3.5777,0.0600457,0,0,0,-2
3.5782,0.0599194,0,0,0,-2
3.57849,0.0604699,0,0,0,-2
3.57899,0.0602631,0,0,0,-2
3.57906,0.0602917,0,0,0,-2
3.57935,0.0610778,0,0,0,-2
3.57985,0.0611013,0,0,0,-2
3.57992,0.0610284,0,0,0,-2
3.58013,0.0606249,0,0,0,-2
3.58021,0.0605615,0,0,0,-2
3.58071,0.0605566,0,0,0,-2
3.58099,0.0603858,0,0,0,-2
3.58107,0.0603962,0,0,0,-2
3.5815,0.0606315,0,0,0,-2
3.58157,0.0606557,0,0,0,-2
3.58178,0.0605501,0,0,0,-2
3.58185,0.0605471,0,0,0,-2
3.58235,0.061353,0,0,0,-2
3.58243,0.0612696,0,0,0,-2
3.58264,0.0605946,0,0,0,-2
3.58271,0.0605829,0,0,0,-2
3.58321,0.0618748,0,0,0,-2
3.5835,0.0609048,0,0,0,-2
3.58357,0.0607552,0,0,0,-2
3.584,0.0602263,0,0,0,-2
3.58407,0.060189,0,0,0,-2
3.58429,0.0602558,0,0,0,-2
3.58436,0.0603012,0,0,0,-2
3.58486,0.0607187,0,0,0,-2
3.58493,0.0606829,0,0,0,-2
3.58515,0.0603764,0,0,0,-2
3.58522,0.0604865,0,0,0,-2
3.58572,0.0628984,0,0,0,-2
3.58601,0.0609344,0,0,0,-2
3.58651,0.0634376,0,0,0,-2
3.58658,0.0634897,0,0,0,-2
3.5868,0.061324,0,0,0,-2
3.58687,0.0607834,0,0,0,-2
3.58737,0.0627564,0,0,0,-2
3.58745,0.0627117,0,0,0,-2
3.58766,0.061893,0,0,0,-2
3.58773,0.0617473,0,0,0,-2
3.58823,0.062257,0,0,0,-2
3.58852,0.0625927,0,0,0,-2
3.58902,0.0630209,0,0,0,-2
3.5891,0.0629826,0,0,0,-2
3.58931,0.0624914,0,0,0,-2
3.58938,0.0624133,0,0,0,-2
3.58989,0.0638397,0,0,0,-2
3.58996,0.0636455,0,0,0,-2
3.59017,0.0622368,0,0,0,-2
3.59024,0.062187,0,0,0,-2
3.59075,0.0637643,0,0,0,-2
3.59103,0.0619405,0,0,0,-2
3.59154,0.0627796,0,0,0,-2
3.59161,0.062856,0,0,0,-2
3.59182,0.0623478,0,0,0,-2
3.5919,0.0622147,0,0,0,-2
3.5924,0.0620569,0,0,0,-2
3.59247,0.0620305,0,0,0,-2
3.59269,0.061946,0,0,0,-2
3.59276,0.0620013,0,0,0,-2
3.59319,0.0626555,0,0,0,-2
3.59326,0.0626789,0,0,0,-2
3.59355,0.0617018,0,0,0,-2
3.59405,0.0636796,0,0,0,-2
3.59412,0.0635898,0,0,0,-2
3.59434,0.0622461,0,0,0,-2
3.59441,0.0621135,0,0,0,-2
3.59491,0.063643,0,0,0,-2
3.5952,0.0619781,0,0,0,-2
3.59527,0.0618554,0,0,0,-2
3.59571,0.0621552,0,0,0,-2
3.59578,0.0622156,0,0,0,-2
3.59607,0.0619287,0,0,0,-2
3.59657,0.0620942,0,0,0,-2
3.59664,0.0621032,0,0,0,-2
3.59686,0.0620923,0,0,0,-2
3.59693,0.0621385,0,0,0,-2
3.59743,0.0627436,0,0,0,-2
3.59772,0.0626873,0,0,0,-2
3.59822,0.0630905,0,0,0,-2
3.5983,0.06317,0,0,0,-2
3.59851,0.0634172,0,0,0,-2
3.59858,0.0634776,0,0,0,-2
3.59909,0.0636363,0,0,0,-2
3.59938,0.0640853,0,0,0,-2
3.59945,0.0641654,0,0,0,-2
3.59988,0.0644982,0,0,0,-2
3.59995,0.0644612,0,0,0,-2
3.60024,0.0633858,0,0,0,-2
3.60074,0.064769,0,0,0,-2
3.60082,0.0647497,0,0,0,-2
3.60103,0.0640671,0,0,0,-2
3.6011,0.0639775,0,0,0,-2
3.60161,0.0642867,0,0,0,-2
