Wavelength(um),Flux(Jy),Error(Jy),BG(Jy),Order,Module
2.89571,0.077293,0,0,0,-2
2.89577,0.0774402,0,0,0,-2
2.89624,0.0741399,0,0,0,-2
2.89629,0.0742284,0,0,0,-2
2.89658,0.0764957,0,0,0,-2
2.89705,0.0755861,0,0,0,-2
2.8971,0.0754299,0,0,0,-2
2.89739,0.0754826,0,0,0,-2
2.89745,0.0753368,0,0,0,-2
2.89792,0.0733507,0,0,0,-2
2.89821,0.0746953,0,0,0,-2
2.89826,0.0748729,0,0,0,-2
2.89873,0.0709758,0,0,0,-2
2.89879,0.0712332,0,0,0,-2
2.89908,0.0750992,0,0,0,-2
2.89954,0.0698941,0,0,0,-2
2.8996,0.0691336,0,0,0,-2
2.90035,0.0641111,0,0,0,-2
2.90041,0.0639301,0,0,0,-2
2.90157,0.0701489,0,0,0,-2
2.90163,0.0702484,0,0,0,-2
2.90238,0.0692794,0,0,0,-2
2.90244,0.0693534,0,0,0,-2
2.90285,0.0724071,0,0,0,-2
2.9029,0.072571,0,0,0,-2
2.90325,0.0696384,0,0,0,-2
2.90372,0.0691385,0,0,0,-2
2.90453,0.0666477,0,0,0,-2
2.90459,0.0668599,0,0,0,-2
2.90494,0.0694788,0,0,0,-2
2.90575,0.0632908,0,0,0,-2
2.90581,0.0639025,0,0,0,-2
2.90616,0.0710426,0,0,0,-2
2.90622,0.0718231,0,0,0,-2
2.90656,0.0639875,0,0,0,-2
2.90662,0.0628868,0,0,0,-2
2.90703,0.0641533,0,0,0,-2
2.90744,0.0602775,0,0,0,-2
2.90784,0.0617249,0,0,0,-2
2.9079,0.061668,0,0,0,-2
2.90825,0.0600018,0,0,0,-2
2.90831,0.0598395,0,0,0,-2
2.90866,0.0593831,0,0,0,-2
2.90872,0.0594297,0,0,0,-2
2.90907,0.0607962,0,0,0,-2
2.90912,0.0608708,0,0,0,-2
2.90947,0.0594112,0,0,0,-2
2.90953,0.0594456,0,0,0,-2
2.90994,0.065255,0,0,0,-2
2.91035,0.0621542,0,0,0,-2
2.91075,0.0677774,0,0,0,-2
2.91081,0.0679267,0,0,0,-2
2.91116,0.0658303,0,0,0,-2
2.91122,0.065922,0,0,0,-2
2.91157,0.0680668,0,0,0,-2
2.91163,0.0683044,0,0,0,-2
2.91198,0.0664995,0,0,0,-2
2.91203,0.0664221,0,0,0,-2
2.91244,0.068486,0,0,0,-2
2.91279,0.0650891,0,0,0,-2
2.91285,0.0646917,0,0,0,-2
2.91326,0.0688352,0,0,0,-2
2.91332,0.068796,0,0,0,-2
2.91367,0.0652625,0,0,0,-2
2.91407,0.0672533,0,0,0,-2
2.91413,0.0674783,0,0,0,-2
2.91448,0.0657124,0,0,0,-2
2.91454,0.0656392,0,0,0,-2
2.91495,0.0661187,0,0,0,-2
2.9153,0.0670619,0,0,0,-2
2.91536,0.0670395,0,0,0,-2
2.91576,0.0656314,0,0,0,-2
2.91582,0.0656656,0,0,0,-2
2.91611,0.0666682,0,0,0,-2
2.91617,0.0668683,0,0,0,-2
2.91658,0.0675962,0,0,0,-2
2.91664,0.0674583,0,0,0,-2
2.91693,0.0641732,0,0,0,-2
2.91699,0.0637189,0,0,0,-2
2.91746,0.0671077,0,0,0,-2
2.91781,0.0652031,0,0,0,-2
2.91827,0.0642361,0,0,0,-2
2.91833,0.0643194,0,0,0,-2
2.91862,0.0654778,0,0,0,-2
2.91868,0.0653334,0,0,0,-2
2.91909,0.0628173,0,0,0,-2
2.91915,0.0625282,0,0,0,-2
2.91944,0.0622123,0,0,0,-2
2.9195,0.0621216,0,0,0,-2
2.91997,0.0611534,0,0,0,-2
2.92026,0.0591338,0,0,0,-2
2.92032,0.0589267,0,0,0,-2
2.92078,0.0610576,0,0,0,-2
2.92113,0.0550165,0,0,0,-2
2.92195,0.0522046,0,0,0,-2
2.92493,0.056891,0,0,0,-2
2.92499,0.0572213,0,0,0,-2
2.92523,0.059872,0,0,0,-2
2.92528,0.0601964,0,0,0,-2
2.92581,0.0560115,0,0,0,-2
2.9261,0.0581001,0,0,0,-2
2.92663,0.0552899,0,0,0,-2
2.92669,0.0552431,0,0,0,-2
2.92692,0.0556635,0,0,0,-2
2.92745,0.0537085,0,0,0,-2
2.92751,0.0535506,0,0,0,-2
2.92774,0.0536361,0,0,0,-2
2.9278,0.0536733,0,0,0,-2
2.92827,0.0540448,0,0,0,-2
2.92833,0.0539354,0,0,0,-2
2.92856,0.0519978,0,0,0,-2
2.92862,0.052127,0,0,0,-2
2.92915,0.0575806,0,0,0,-2
2.92938,0.0539647,0,0,0,-2
2.92944,0.0535686,0,0,0,-2
2.92997,0.060683,0,0,0,-2
2.93003,0.0604737,0,0,0,-2
2.9302,0.0580757,0,0,0,-2
2.93026,0.0574114,0,0,0,-2
2.93079,0.0589324,0,0,0,-2
2.93085,0.059178,0,0,0,-2
2.93108,0.0596286,0,0,0,-2
2.93161,0.0578846,0,0,0,-2
2.93167,0.057691,0,0,0,-2
2.9319,0.0575026,0,0,0,-2
2.93249,0.0565873,0,0,0,-2
2.93272,0.0554955,0,0,0,-2
2.93278,0.0554296,0,0,0,-2
2.93331,0.0558832,0,0,0,-2
2.93337,0.0555618,0,0,0,-2
2.93355,0.053972,0,0,0,-2
2.9336,0.0539261,0,0,0,-2
2.93413,0.0557929,0,0,0,-2
2.93419,0.0557686,0,0,0,-2
2.93437,0.0551802,0,0,0,-2
2.93443,0.0551627,0,0,0,-2
2.93495,0.0560805,0,0,0,-2
2.93501,0.0561179,0,0,0,-2
2.93519,0.0556934,0,0,0,-2
2.93525,0.0556314,0,0,0,-2
2.93578,0.0557467,0,0,0,-2
2.93583,0.0556493,0,0,0,-2
2.93601,0.0543692,0,0,0,-2
2.93607,0.0540782,0,0,0,-2
2.93666,0.0546781,0,0,0,-2
2.93683,0.0537366,0,0,0,-2
2.93689,0.0534721,0,0,0,-2
2.93748,0.0547271,0,0,0,-2
2.93754,0.0541392,0,0,0,-2
2.93771,0.0508519,0,0,0,-2
2.9383,0.0538321,0,0,0,-2
2.93836,0.0538834,0,0,0,-2
2.93854,0.0520891,0,0,0,-2
2.93912,0.0512924,0,0,0,-2
2.93918,0.0514432,0,0,0,-2
2.93936,0.0524203,0,0,0,-2
2.94001,0.0493917,0,0,0,-2
2.94018,0.0494754,0,0,0,-2
2.94024,0.0495608,0,0,0,-2
2.94083,0.0506801,0,0,0,-2
2.94101,0.0506934,0,0,0,-2
2.94106,0.0508006,0,0,0,-2
2.94165,0.0526616,0,0,0,-2
2.94171,0.0523983,0,0,0,-2
2.94183,0.0511972,0,0,0,-2
2.94189,0.0511141,0,0,0,-2
2.94248,0.0535096,0,0,0,-2
2.94254,0.0529861,0,0,0,-2
2.94265,0.0505821,0,0,0,-2
2.94271,0.0502007,0,0,0,-2
2.9433,0.0527559,0,0,0,-2
2.94336,0.0526058,0,0,0,-2
2.94348,0.0500676,0,0,0,-2
2.94354,0.0494403,0,0,0,-2
2.94412,0.0494965,0,0,0,-2
2.94418,0.0496038,0,0,0,-2
2.9443,0.0502999,0,0,0,-2
2.94436,0.0504195,0,0,0,-2
2.94501,0.0470334,0,0,0,-2
2.94513,0.0487099,0,0,0,-2
2.94519,0.049462,0,0,0,-2
2.94583,0.0464988,0,0,0,-2
2.94595,0.0461055,0,0,0,-2
2.94601,0.0460517,0,0,0,-2
2.94666,0.0487928,0,0,0,-2
2.94672,0.0478308,0,0,0,-2
2.94683,0.0443334,0,0,0,-2
2.94748,0.0519448,0,0,0,-2
2.94754,0.0512467,0,0,0,-2
2.94766,0.047434,0,0,0,-2
2.94831,0.0491432,0,0,0,-2
2.94837,0.0499488,0,0,0,-2
2.94849,0.0523929,0,0,0,-2
2.94913,0.0491289,0,0,0,-2
2.94919,0.048818,0,0,0,-2
2.94931,0.050047,0,0,0,-2
2.95002,0.0501005,0,0,0,-2
2.95014,0.0491701,0,0,0,-2
2.95085,0.0518721,0,0,0,-2
2.95096,0.0503312,0,0,0,-2
2.95167,0.0521778,0,0,0,-2
2.95173,0.0516783,0,0,0,-2
2.95179,0.0506893,0,0,0,-2
2.9525,0.0514377,0,0,0,-2
2.95256,0.0507316,0,0,0,-2
2.95262,0.0493983,0,0,0,-2
2.95333,0.0516341,0,0,0,-2
2.95338,0.0508895,0,0,0,-2
2.95344,0.0481704,0,0,0,-2
2.9535,0.0473406,0,0,0,-2
2.95415,0.0507537,0,0,0,-2
2.95421,0.0506075,0,0,0,-2
2.95427,0.0486325,0,0,0,-2
2.95433,0.047878,0,0,0,-2
2.95504,0.0490486,0,0,0,-2
2.9551,0.0500353,0,0,0,-2
2.95516,0.0503692,0,0,0,-2
2.95587,0.0482399,0,0,0,-2
2.95592,0.0490315,0,0,0,-2
2.95598,0.0493942,0,0,0,-2
2.95669,0.0488357,0,0,0,-2
2.95675,0.0489209,0,0,0,-2
2.95681,0.0490231,0,0,0,-2
2.95752,0.0500201,0,0,0,-2
2.95758,0.0492008,0,0,0,-2
2.95764,0.0487446,0,0,0,-2
2.95835,0.0499483,0,0,0,-2
2.95841,0.048827,0,0,0,-2
2.95847,0.0480945,0,0,0,-2
2.95918,0.0490938,0,0,0,-2
2.95924,0.0485527,0,0,0,-2
2.9593,0.0481935,0,0,0,-2
2.96001,0.0491734,0,0,0,-2
2.96007,0.0484864,0,0,0,-2
2.96013,0.0477567,0,0,0,-2
2.96084,0.0486021,0,0,0,-2
2.9609,0.0482695,0,0,0,-2
2.96095,0.0478072,0,0,0,-2
2.96166,0.0466509,0,0,0,-2
2.96172,0.0462397,0,0,0,-2
2.96178,0.0457968,0,0,0,-2
2.96249,0.0453492,0,0,0,-2
2.96255,0.0445234,0,0,0,-2
2.96261,0.0437407,0,0,0,-2
2.96338,0.0459677,0,0,0,-2
2.96344,0.0452171,0,0,0,-2
2.96421,0.0479498,0,0,0,-2
2.96427,0.0479489,0,0,0,-2
2.96504,0.047712,0,0,0,-2
2.9651,0.0477025,0,0,0,-2
2.96587,0.0472363,0,0,0,-2
2.96593,0.046268,0,0,0,-2
2.9667,0.046198,0,0,0,-2
2.96676,0.0469033,0,0,0,-2
2.96753,0.0445526,0,0,0,-2
2.96759,0.0453144,0,0,0,-2
2.96837,0.0420189,0,0,0,-2
2.96843,0.0434832,0,0,0,-2
2.9692,0.0439242,0,0,0,-2
2.96926,0.0454724,0,0,0,-2
2.97003,0.0449661,0,0,0,-2
2.97009,0.0474754,0,0,0,-2
2.97252,0.0494898,0,0,0,-2
2.97258,0.0493461,0,0,0,-2
2.97336,0.0513996,0,0,0,-2
2.97342,0.0507483,0,0,0,-2
2.97419,0.0480307,0,0,0,-2
2.97425,0.0497109,0,0,0,-2
2.97496,0.0479557,0,0,0,-2
2.97502,0.0479364,0,0,0,-2
2.97508,0.0488699,0,0,0,-2
2.9758,0.0496944,0,0,0,-2
2.97586,0.049375,0,0,0,-2
2.97591,0.0488925,0,0,0,-2
2.97663,0.04812,0,0,0,-2
2.97669,0.0480548,0,0,0,-2
2.97675,0.0478522,0,0,0,-2
2.97746,0.0466973,0,0,0,-2
2.97752,0.0467062,0,0,0,-2
2.97758,0.0467408,0,0,0,-2
2.9783,0.0443658,0,0,0,-2
2.97836,0.044979,0,0,0,-2
2.97842,0.0461547,0,0,0,-2
2.97913,0.0445657,0,0,0,-2
2.97919,0.0459864,0,0,0,-2
2.97925,0.048304,0,0,0,-2
2.97996,0.0480106,0,0,0,-2
2.98002,0.0486683,0,0,0,-2
2.98008,0.0497376,0,0,0,-2
2.9808,0.0483247,0,0,0,-2
2.98086,0.0487859,0,0,0,-2
2.98092,0.0495192,0,0,0,-2
2.98163,0.0471321,0,0,0,-2
2.98169,0.0472667,0,0,0,-2
2.98175,0.0475731,0,0,0,-2
2.98247,0.0455601,0,0,0,-2
2.98259,0.0464316,0,0,0,-2
2.9833,0.0462742,0,0,0,-2
2.98342,0.0469187,0,0,0,-2
2.98408,0.0460686,0,0,0,-2
2.98414,0.0462189,0,0,0,-2
2.98426,0.047998,0,0,0,-2
2.98492,0.0479926,0,0,0,-2
2.98498,0.0478317,0,0,0,-2
2.98509,0.047662,0,0,0,-2
2.98575,0.0457901,0,0,0,-2
2.98581,0.0456107,0,0,0,-2
2.98593,0.0453,0,0,0,-2
2.98659,0.0442111,0,0,0,-2
2.98665,0.0443747,0,0,0,-2
2.98677,0.0451043,0,0,0,-2
2.98742,0.0432795,0,0,0,-2
2.98748,0.04342,0,0,0,-2
2.98754,0.043797,0,0,0,-2
2.9876,0.0440703,0,0,0,-2
2.98826,0.0418154,0,0,0,-2
2.98832,0.0418125,0,0,0,-2
2.98844,0.0420796,0,0,0,-2
2.9891,0.0431682,0,0,0,-2
2.98922,0.0439556,0,0,0,-2
2.98928,0.0443643,0,0,0,-2
2.98993,0.0460594,0,0,0,-2
2.99005,0.0465784,0,0,0,-2
2.99011,0.0467975,0,0,0,-2
2.99077,0.0466626,0,0,0,-2
2.99089,0.0477173,0,0,0,-2
2.99095,0.0481404,0,0,0,-2
2.99155,0.0468694,0,0,0,-2
2.99161,0.0469896,0,0,0,-2
2.99173,0.0482207,0,0,0,-2
2.99179,0.0486634,0,0,0,-2
2.99239,0.0473866,0,0,0,-2
2.99245,0.0476541,0,0,0,-2
2.99257,0.0489402,0,0,0,-2
2.99263,0.0493901,0,0,0,-2
2.99323,0.0483546,0,0,0,-2
2.99329,0.0484139,0,0,0,-2
2.9934,0.0487739,0,0,0,-2
2.99346,0.0488387,0,0,0,-2
2.99406,0.0471447,0,0,0,-2
2.99412,0.0472555,0,0,0,-2
2.99424,0.0478312,0,0,0,-2
2.9943,0.0479045,0,0,0,-2
2.9949,0.0467608,0,0,0,-2
2.99508,0.0466626,0,0,0,-2
2.99514,0.0465541,0,0,0,-2
2.99574,0.0444471,0,0,0,-2
2.99592,0.045563,0,0,0,-2
2.99598,0.0457371,0,0,0,-2
2.99652,0.0432764,0,0,0,-2
2.99658,0.0432569,0,0,0,-2
2.99676,0.0454082,0,0,0,-2
2.99682,0.0456557,0,0,0,-2
2.99736,0.0444127,0,0,0,-2
2.99742,0.0445442,0,0,0,-2
2.9976,0.0465072,0,0,0,-2
2.99766,0.0466356,0,0,0,-2
2.9982,0.0448969,0,0,0,-2
2.99826,0.0446835,0,0,0,-2
2.99844,0.0439639,0,0,0,-2
2.9985,0.0437821,0,0,0,-2
2.99904,0.0424737,0,0,0,-2
2.9991,0.0425652,0,0,0,-2
2.99928,0.0433514,0,0,0,-2
2.99934,0.0435708,0,0,0,-2
2.99988,0.0453242,0,0,0,-2
3.00012,0.0449425,0,0,0,-2
3.00066,0.0452244,0,0,0,-2
3.00072,0.0452971,0,0,0,-2
3.00096,0.0457429,0,0,0,-2
3.0015,0.0461721,0,0,0,-2
3.00156,0.0462498,0,0,0,-2
3.0018,0.0467967,0,0,0,-2
3.00234,0.0452661,0,0,0,-2
3.0024,0.0453619,0,0,0,-2
3.00258,0.0463889,0,0,0,-2
3.00264,0.0465688,0,0,0,-2
3.00318,0.04442,0,0,0,-2
3.00324,0.0445971,0,0,0,-2
3.00342,0.0459208,0,0,0,-2
3.00348,0.0462317,0,0,0,-2
3.00402,0.0446605,0,0,0,-2
3.00426,0.0463699,0,0,0,-2
3.00432,0.0465293,0,0,0,-2
3.00486,0.0433013,0,0,0,-2
3.0051,0.0451853,0,0,0,-2
3.00516,0.0452267,0,0,0,-2
3.00564,0.0397987,0,0,0,-2
3.0057,0.039657,0,0,0,-2
3.00594,0.0439574,0,0,0,-2
3.006,0.0441065,0,0,0,-2
3.00648,0.0380107,0,0,0,-2
3.00654,0.0377072,0,0,0,-2
3.00679,0.0385855,0,0,0,-2
3.00685,0.038506,0,0,0,-2
3.00733,0.0362559,0,0,0,-2
3.00739,0.0361564,0,0,0,-2
3.00763,0.0362952,0,0,0,-2
3.00817,0.0388539,0,0,0,-2
3.00847,0.0397704,0,0,0,-2
3.00895,0.0426432,0,0,0,-2
3.00901,0.0429303,0,0,0,-2
3.00931,0.0430309,0,0,0,-2
3.00979,0.0452868,0,0,0,-2
3.00985,0.0454747,0,0,0,-2
3.01009,0.0454945,0,0,0,-2
3.01015,0.0454867,0,0,0,-2
3.01064,0.0453029,0,0,0,-2
3.0107,0.0452798,0,0,0,-2
3.01094,0.0451873,0,0,0,-2
3.011,0.0451824,0,0,0,-2
3.01148,0.0453471,0,0,0,-2
3.01178,0.0455534,0,0,0,-2
3.01184,0.0456073,0,0,0,-2
3.01232,0.046116,0,0,0,-2
3.01262,0.0468886,0,0,0,-2
3.01268,0.0468939,0,0,0,-2
3.01311,0.0462076,0,0,0,-2
3.01317,0.0462209,0,0,0,-2
3.01347,0.0475588,0,0,0,-2
3.01353,0.0475534,0,0,0,-2
3.01395,0.0463143,0,0,0,-2
3.01401,0.0463776,0,0,0,-2
3.01431,0.0476776,0,0,0,-2
3.01479,0.0461502,0,0,0,-2
3.01485,0.0461312,0,0,0,-2
3.01516,0.0465272,0,0,0,-2
3.01564,0.0458167,0,0,0,-2
3.01594,0.0459152,0,0,0,-2
3.016,0.0458966,0,0,0,-2
3.01642,0.0447701,0,0,0,-2
3.01648,0.0448034,0,0,0,-2
3.01678,0.046378,0,0,0,-2
3.01684,0.0464656,0,0,0,-2
3.01727,0.0441634,0,0,0,-2
3.01733,0.0443802,0,0,0,-2
3.01763,0.0474145,0,0,0,-2
3.01769,0.0474405,0,0,0,-2
3.01811,0.0445032,0,0,0,-2
3.01847,0.0490265,0,0,0,-2
3.01853,0.0492968,0,0,0,-2
3.0189,0.0488055,0,0,0,-2
3.01896,0.0487019,0,0,0,-2
3.01932,0.0493107,0,0,0,-2
3.01974,0.0476809,0,0,0,-2
3.0198,0.0474125,0,0,0,-2
3.02016,0.0462068,0,0,0,-2
3.02059,0.0436772,0,0,0,-2
3.02065,0.0436162,0,0,0,-2
3.02095,0.0443286,0,0,0,-2
3.02101,0.0443011,0,0,0,-2
3.02143,0.0408163,0,0,0,-2
3.0218,0.0441088,0,0,0,-2
3.02186,0.0443955,0,0,0,-2
3.02222,0.0413095,0,0,0,-2
3.02228,0.0410971,0,0,0,-2
3.02264,0.0460084,0,0,0,-2
3.0227,0.0465252,0,0,0,-2
3.02307,0.0482467,0,0,0,-2
3.02313,0.0483243,0,0,0,-2
3.02349,0.0474947,0,0,0,-2
3.02355,0.0474034,0,0,0,-2
3.02391,0.0470132,0,0,0,-2
3.02397,0.0467676,0,0,0,-2
3.02434,0.0446875,0,0,0,-2
3.0247,0.0442571,0,0,0,-2
3.02476,0.0442367,0,0,0,-2
3.02518,0.04391,0,0,0,-2
3.02555,0.042673,0,0,0,-2
3.02561,0.0426132,0,0,0,-2
3.02597,0.0434022,0,0,0,-2
3.02603,0.043445,0,0,0,-2
3.02639,0.0430375,0,0,0,-2
3.02645,0.0430737,0,0,0,-2
3.02682,0.0436592,0,0,0,-2
3.02688,0.0436656,0,0,0,-2
3.02724,0.0432755,0,0,0,-2
3.02766,0.0444797,0,0,0,-2
3.02803,0.044777,0,0,0,-2
3.02809,0.044796,0,0,0,-2
3.02851,0.0449202,0,0,0,-2
3.02888,0.0438471,0,0,0,-2
3.02894,0.0437735,0,0,0,-2
3.0293,0.0438095,0,0,0,-2
3.02936,0.0437596,0,0,0,-2
3.02972,0.0425203,0,0,0,-2
3.03015,0.0441236,0,0,0,-2
3.03021,0.0442586,0,0,0,-2
3.03051,0.04353,0,0,0,-2
3.03057,0.0434626,0,0,0,-2
3.031,0.0446596,0,0,0,-2
3.03106,0.0446365,0,0,0,-2
3.03136,0.043881,0,0,0,-2
3.03142,0.0439143,0,0,0,-2
3.03185,0.0452055,0,0,0,-2
3.03221,0.0439395,0,0,0,-2
3.03263,0.047296,0,0,0,-2
3.03269,0.0477917,0,0,0,-2
3.033,0.0482277,0,0,0,-2
3.03306,0.0482533,0,0,0,-2
3.03348,0.0487496,0,0,0,-2
3.03354,0.0487261,0,0,0,-2
3.03385,0.0477561,0,0,0,-2
3.03391,0.0475569,0,0,0,-2
3.03433,0.04614,0,0,0,-2
3.03439,0.0459621,0,0,0,-2
3.0347,0.0451908,0,0,0,-2
3.03518,0.0453997,0,0,0,-2
3.03524,0.0452177,0,0,0,-2
3.03549,0.0440541,0,0,0,-2
3.03555,0.0439295,0,0,0,-2
3.03603,0.0461236,0,0,0,-2
3.03634,0.0456292,0,0,0,-2
3.0364,0.0457321,0,0,0,-2
3.03682,0.0474918,0,0,0,-2
3.03688,0.0475927,0,0,0,-2
3.03719,0.0463512,0,0,0,-2
3.03767,0.0504628,0,0,0,-2
3.03773,0.0506939,0,0,0,-2
3.03798,0.0507629,0,0,0,-2
3.03804,0.0506328,0,0,0,-2
3.03852,0.0481867,0,0,0,-2
3.03883,0.0478712,0,0,0,-2
3.03889,0.0477269,0,0,0,-2
3.03931,0.0462656,0,0,0,-2
3.03937,0.0460816,0,0,0,-2
3.03968,0.0458439,0,0,0,-2
3.04016,0.0461648,0,0,0,-2
3.04022,0.0460031,0,0,0,-2
3.04047,0.0438747,0,0,0,-2
3.04053,0.0436937,0,0,0,-2
3.04101,0.0477077,0,0,0,-2
3.04108,0.0476707,0,0,0,-2
3.04132,0.0460682,0,0,0,-2
3.04187,0.0461583,0,0,0,-2
3.04211,0.0444933,0,0,0,-2
3.04217,0.0440688,0,0,0,-2
3.04266,0.0428312,0,0,0,-2
3.04272,0.0428249,0,0,0,-2
3.04296,0.0438126,0,0,0,-2
3.04302,0.0439256,0,0,0,-2
3.04351,0.0439514,0,0,0,-2
3.04357,0.0439672,0,0,0,-2
3.04381,0.0441997,0,0,0,-2
3.04436,0.0450608,0,0,0,-2
3.04442,0.0449154,0,0,0,-2
3.04461,0.0441093,0,0,0,-2
3.04467,0.0439483,0,0,0,-2
3.04521,0.0452527,0,0,0,-2
3.04546,0.0442993,0,0,0,-2
3.04552,0.0443008,0,0,0,-2
3.04601,0.0456396,0,0,0,-2
3.04607,0.0456024,0,0,0,-2
3.04631,0.0439716,0,0,0,-2
3.04686,0.0425874,0,0,0,-2
3.04692,0.0421887,0,0,0,-2
3.0471,0.0404097,0,0,0,-2
3.04716,0.0400296,0,0,0,-2
3.04771,0.0392435,0,0,0,-2
3.04796,0.0377829,0,0,0,-2
3.04851,0.0397526,0,0,0,-2
3.04857,0.0400471,0,0,0,-2
3.04875,0.0405805,0,0,0,-2
3.04881,0.0407789,0,0,0,-2
3.04936,0.0433555,0,0,0,-2
3.04942,0.0437106,0,0,0,-2
3.0496,0.044927,0,0,0,-2
3.04966,0.0449785,0,0,0,-2
3.05021,0.0435932,0,0,0,-2
3.0504,0.0435195,0,0,0,-2
3.05046,0.0435349,0,0,0,-2
3.05101,0.0437973,0,0,0,-2
3.05107,0.0437011,0,0,0,-2
3.05125,0.0423608,0,0,0,-2
3.05131,0.0423047,0,0,0,-2
3.05186,0.0448555,0,0,0,-2
3.05192,0.0444044,0,0,0,-2
3.0521,0.0406748,0,0,0,-2
3.05271,0.0483508,0,0,0,-2
3.0529,0.0473929,0,0,0,-2
3.05296,0.0469716,0,0,0,-2
3.05357,0.0469307,0,0,0,-2
3.05375,0.0455935,0,0,0,-2
3.05381,0.0454376,0,0,0,-2
3.05436,0.0456112,0,0,0,-2
3.05442,0.0459237,0,0,0,-2
3.05455,0.0471165,0,0,0,-2
3.05461,0.0476233,0,0,0,-2
3.0554,0.0503209,0,0,0,-2
3.05546,0.0502871,0,0,0,-2
3.05601,0.0482649,0,0,0,-2
3.05607,0.0479795,0,0,0,-2
3.05626,0.0468752,0,0,0,-2
3.05687,0.0460098,0,0,0,-2
3.05693,0.0458423,0,0,0,-2
3.05705,0.0451361,0,0,0,-2
3.05711,0.044989,0,0,0,-2
3.05773,0.0460866,0,0,0,-2
3.05779,0.0458743,0,0,0,-2
3.05791,0.0450171,0,0,0,-2
3.05858,0.0448935,0,0,0,-2
3.0587,0.0453904,0,0,0,-2
3.05877,0.045521,0,0,0,-2
3.05938,0.0446093,0,0,0,-2
3.05944,0.044785,0,0,0,-2
3.05956,0.0455779,0,0,0,-2
3.06023,0.0459935,0,0,0,-2
3.06036,0.0459767,0,0,0,-2
3.06042,0.0460008,0,0,0,-2
3.06109,0.0470506,0,0,0,-2
3.06121,0.0457672,0,0,0,-2
3.06127,0.0456869,0,0,0,-2
3.06189,0.0483144,0,0,0,-2
3.06195,0.0479994,0,0,0,-2
3.06201,0.0471978,0,0,0,-2
3.06207,0.046653,0,0,0,-2
3.06274,0.0494144,0,0,0,-2
3.06287,0.0464369,0,0,0,-2
3.06293,0.0458753,0,0,0,-2
3.06354,0.04746,0,0,0,-2
3.0636,0.0474857,0,0,0,-2
3.06372,0.04632,0,0,0,-2
3.0644,0.0455331,0,0,0,-2
3.06446,0.0452516,0,0,0,-2
3.06452,0.0448149,0,0,0,-2
3.06458,0.0446406,0,0,0,-2
3.06526,0.04494,0,0,0,-2
3.06538,0.0459822,0,0,0,-2
3.06605,0.0459557,0,0,0,-2
3.06611,0.0458653,0,0,0,-2
3.06618,0.0457001,0,0,0,-2
3.06624,0.0457283,0,0,0,-2
3.06691,0.0474844,0,0,0,-2
3.06697,0.0467157,0,0,0,-2
3.06703,0.045636,0,0,0,-2
3.06777,0.0483415,0,0,0,-2
3.06783,0.0478594,0,0,0,-2
3.06789,0.0475855,0,0,0,-2
3.06857,0.0468758,0,0,0,-2
3.06863,0.0464268,0,0,0,-2
3.06869,0.0457757,0,0,0,-2
3.06943,0.0460077,0,0,0,-2
3.06949,0.0455203,0,0,0,-2
3.06955,0.0453907,0,0,0,-2
3.07023,0.0478564,0,0,0,-2
3.07029,0.0478211,0,0,0,-2
3.07035,0.047438,0,0,0,-2
3.07109,0.0482941,0,0,0,-2
3.07115,0.0479402,0,0,0,-2
3.07121,0.0476553,0,0,0,-2
3.07188,0.046225,0,0,0,-2
3.07195,0.0457423,0,0,0,-2
3.07201,0.0445104,0,0,0,-2
3.07274,0.0459578,0,0,0,-2
3.07281,0.043976,0,0,0,-2
3.07287,0.0427073,0,0,0,-2
3.07361,0.046928,0,0,0,-2
3.07367,0.0479644,0,0,0,-2
3.0744,0.0472727,0,0,0,-2
3.07447,0.0473475,0,0,0,-2
3.07453,0.0475865,0,0,0,-2
3.07527,0.046757,0,0,0,-2
3.07533,0.0474556,0,0,0,-2
3.07607,0.0480701,0,0,0,-2
3.07613,0.0479148,0,0,0,-2
3.07619,0.0478727,0,0,0,-2
3.07693,0.0477938,0,0,0,-2
3.07699,0.0461611,0,0,0,-2
3.07773,0.0462497,0,0,0,-2
3.07779,0.0460479,0,0,0,-2
3.07785,0.0454732,0,0,0,-2
3.07859,0.0466634,0,0,0,-2
3.07865,0.0464602,0,0,0,-2
3.07945,0.0470304,0,0,0,-2
3.07951,0.046341,0,0,0,-2
3.08025,0.0483619,0,0,0,-2
3.08031,0.0466132,0,0,0,-2
3.08111,0.0467582,0,0,0,-2
3.08118,0.0438278,0,0,0,-2
3.08192,0.0501424,0,0,0,-2
3.08198,0.0496587,0,0,0,-2
3.08278,0.0506038,0,0,0,-2
3.08358,0.0440272,0,0,0,-2
3.08364,0.0466736,0,0,0,-2
3.08444,0.0426188,0,0,0,-2
3.08525,0.0456455,0,0,0,-2
3.08531,0.0436786,0,0,0,-2
3.08605,0.0443732,0,0,0,-2
3.08611,0.0460258,0,0,0,-2
3.08617,0.047163,0,0,0,-2
3.08691,0.0489018,0,0,0,-2
3.08697,0.0471289,0,0,0,-2
3.08771,0.0465685,0,0,0,-2
3.08778,0.0479089,0,0,0,-2
3.08784,0.0485881,0,0,0,-2
3.08858,0.0445937,0,0,0,-2
3.08864,0.0466665,0,0,0,-2
3.08938,0.0428719,0,0,0,-2
3.08944,0.0453459,0,0,0,-2
3.08951,0.0479493,0,0,0,-2
3.09025,0.0456522,0,0,0,-2
